ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,rsi,adx,ema_fast,ema_slow,ema_htf,trend_strength,close,high_52w,volar,mvo_weight,alloc_inr
BALRAMCHIN.NS,BUY,2020-01-30,163.6123504638672,290,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.4% (>= 70%); VOLAR rank 1/1 (VOLAR=1.06); MVO weight=100.0% of capped cash (25% of available),47447.581634521484,79.93954311832061,0.0,39.13045015701956,29.75910060196066,171.46371436075225,166.79581253508653,145.34871635542132,0.027868085833224972,167.49990844726562,185.20977783203125,1.0592536343119705,1.0,47508.63292964175
HINDCOPPER.NS,SELL,2020-01-30,41.84429968461634,379,stop,15858.989580469592,58.76581864967076,-1487.6616949584095,37.61900940729032,30.10007687514488,43.92029860130334,41.420049000673,39.789471932785766,0.058046494315325305,43.07322311401367,49.1042366027832,,,
MFSL.NS,SELL,2020-01-30,498.75,81,stop,40398.75,89.1099056425,-1409.5627739166043,53.93140739108841,25.894742297124527,518.132234014716,510.5863026632437,463.6377936892607,0.014716589666450104,512.75,564.0499877929688,,,
BALRAMCHIN.NS,SELL,2020-01-31,159.58083749850388,290,stop,46278.44287456613,95.20953430873216,-1344.2878373824112,36.78710392983803,29.94761352692257,170.0361936522277,166.6709708852348,145.53044405799292,0.020568268577842417,163.6123504638672,185.20977783203125,,,
CEATLTD.NS,BUY,2020-01-31,945.9230346679688,49,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=82.3% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.97); MVO weight=100.0% of capped cash (25% of available),46350.22869873047,78.63653965824474,0.0,36.94367993878401,35.24225558832958,945.8814792829342,934.0293694356293,936.3666995259257,0.01258293295222041,941.9194946289062,1145.0548095703125,-0.9682111351885873,1.0,47172.56097029615
ADANIGREEN.NS,BUY,2020-02-03,196.14999389648438,243,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=81.6% (>= 70%); VOLAR rank 1/1 (VOLAR=2.90); MVO weight=100.0% of capped cash (25% of available),47664.4485168457,80.19705215559368,0.0,38.064131122633526,41.5288172492478,189.57048992002493,164.18421979724482,99.7232404417868,0.13399984445349788,189.4499969482422,232.14999389648438,2.903453480339728,1.0,47845.23799841525
CEATLTD.NS,SELL,2020-02-03,903.7278431794799,49,stop,44282.664315794515,93.13910165719112,-2239.3400242513885,35.06495049269715,33.701074961079854,945.8890348074858,934.4957876800348,936.4617874377868,0.012044581546161596,945.9230346679688,1139.66455078125,,,
SCI.NS,SELL,2020-02-03,53.96411461724252,92,stop,4964.698544786312,34.650408058552586,-404.4391474729851,48.846163613244,29.400454327169008,57.612656832449076,56.28550554249485,46.05816160809083,0.023363557427717493,56.8043327331543,64.90569305419922,,,
ADANIGREEN.NS,SELL,2020-02-04,205.5350067138672,243,target,49945.00663146973,99.0132495495265,2101.3478129189075,48.16655577413733,40.269157498017975,190.76676337029028,165.43777956584245,100.68271062541564,0.12913068872087183,196.14999389648438,232.14999389648438,,,
SHREECEM.NS,BUY,2020-02-04,23948.466796875,2,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.6% (>= 70%); VOLAR rank 1/1 (VOLAR=1.47); MVO weight=100.0% of capped cash (25% of available),47896.93359375,80.4731063308203,0.0,44.45850108615301,46.6286311718466,22726.730781996976,21416.3627455384,19719.856315600708,0.05758018595933014,22757.2734375,23306.65625,1.4689247671505112,1.0,48370.57495164498
DLF.NS,BUY,2020-02-05,242.18234252929688,29,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.3% (>= 70%); VOLAR rank 2/3 (VOLAR=0.84); MVO weight=19.9% of capped cash (25% of available),7023.287933349609,16.62697399313947,0.0,43.01640199817088,34.78630275838678,239.85183630505927,224.9862293370123,192.01146034930872,0.06343420513881522,234.34686279296875,251.16444396972656,0.8380558245061583,0.19914526526077364,7244.15263360857
MCX.NS,BUY,2020-02-05,1225.4515380859375,23,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.0% (>= 70%); VOLAR rank 1/3 (VOLAR=1.51); MVO weight=80.1% of capped cash (25% of available),28185.385375976562,57.06749570774683,0.0,36.40406543235368,47.41632723815617,1210.4830493050138,1162.851761438536,965.6950298478376,0.040420317109653665,1178.399658203125,1309.593017578125,1.5076416139822604,0.8008547347392263,29132.070643016206
GMRAIRPORT.NS,BUY,2020-02-06,20.99163246154785,516,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.6% (>= 70%); VOLAR rank 2/2 (VOLAR=0.91); MVO weight=27.3% of capped cash (25% of available),10831.682350158691,25.642989785859786,0.0,42.18750413494338,31.851366588569,20.620754636110703,20.012555056790728,17.2836218620947,0.029479514363316094,20.631261825561523,21.80246925354004,0.9129967938222913,0.2726287347706623,10845.30429469989
IPCALAB.NS,BUY,2020-02-06,606.6823120117188,47,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.5% (>= 70%); VOLAR rank 1/2 (VOLAR=1.45); MVO weight=72.7% of capped cash (25% of available),28514.06866455078,57.45777621669958,0.0,44.94786769698664,31.688970682371846,596.8925390675831,571.3465791726676,503.98094456754217,0.04289256071061141,595.5802001953125,623.335693359375,1.4467890791215228,0.7273712652293377,28935.184375443612
SHREECEM.NS,SELL,2020-02-06,24498.729805843937,2,indicator_exit,48997.459611687875,98.03025858592267,922.0226530211318,71.90003034477338,46.45143976169705,23203.17437679136,21626.716136404346,19807.56026384814,0.0647480773898311,24347.568359375,24347.568359375,,,
DLF.NS,SELL,2020-02-07,227.07759567271154,29,stop,6585.250274508635,38.202173470197096,-492.86680630431135,41.333331358460995,30.477619426282864,239.38004189119667,226.04057112854827,192.9369369491262,0.05667924384289884,235.35018920898438,251.16444396972656,,,
MANAPPURAM.NS,BUY,2020-02-07,149.75900268554688,210,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.5% (>= 70%); VOLAR rank 1/1 (VOLAR=1.32); MVO weight=100.0% of capped cash (25% of available),31449.390563964844,60.94319505199523,0.0,38.438508631372606,27.78222589538158,159.74261297610758,155.38784927751107,131.77669092672906,0.02850646865705754,152.76405334472656,170.72938537597656,1.3153312956321215,1.0,31560.037750225103
IPCALAB.NS,SELL,2020-02-13,655.1381804882637,47,target,30791.494482948397,79.14328112557756,2140.824761055337,63.407226116039965,32.63079716501949,612.0141624011616,579.8254577395512,509.524823185632,0.04971632018123908,647.4474487304688,647.4474487304688,,,
MANAPPURAM.NS,SELL,2020-02-13,147.65095277520962,210,indicator_exit,31006.70008279402,79.36653670609101,-583.0002129289103,30.061382856254056,28.21241531125959,153.69421477904456,154.44328971611856,132.45358473133177,-0.0050949487604159,147.02305603027344,170.72938537597656,,,
PGEL.NS,BUY,2020-02-13,6.430068016052246,6079,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=71.5% (>= 70%); VOLAR rank 1/2 (VOLAR=-0.19); MVO weight=100.0% of capped cash (25% of available),39088.383469581604,70.013781062082,0.0,38.25000915632816,30.56716155000026,6.5908957880930386,6.054819575359643,5.8039735462824895,0.08272742684603313,6.480030059814453,9.058052062988281,-0.18983788556987247,1.0,39092.37549744858
PGEL.NS,SELL,2020-02-17,6.156028391255013,6079,stop,37422.49659043922,86.02232249790119,-1821.922982702361,34.50292642455467,26.87915927424565,6.538637913897262,6.083869656895584,5.816420859384251,0.07067035671790078,6.43506383895874,9.058052062988281,,,
VTL.NS,BUY,2020-02-17,194.9722137451172,198,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.4% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.44); MVO weight=100.0% of capped cash (25% of available),38604.4983215332,69.43921293397845,0.0,36.92461008940069,33.72125292626701,191.51795306872555,186.98867552692366,184.4715427419292,0.024104276009847023,187.9034881591797,212.48098754882812,-0.4364072342814498,1.0,38636.89475177299
GODREJAGRO.NS,BUY,2020-02-18,485.8314514160156,59,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.7% (>= 70%); VOLAR rank 1/1 (VOLAR=0.20); MVO weight=100.0% of capped cash (25% of available),28664.055633544922,57.63587164360504,0.0,39.61111455624517,32.448788756465476,505.636004312797,495.29687342009333,464.9403779756553,0.02101755339397212,491.9283752441406,536.2574462890625,0.196091041569449,1.0,28968.410368156197
GMRAIRPORT.NS,SELL,2020-02-24,22.89259185791016,516,target,11812.577398681642,49.79327999930106,905.4587787377895,55.714277073088105,20.11601888022012,20.815616112580216,20.312548771319847,17.65638581473256,0.02361047311818391,21.306957244873047,21.80246925354004,,,
MCX.NS,SELL,2020-02-24,1300.6127667250905,23,target,29914.093634677083,78.23306022117583,1593.407702771597,62.1954007577164,25.074196708117867,1212.0922129178782,1176.227059333416,991.7206766382442,0.028242851907326748,1269.88427734375,1309.593017578125,,,
VTL.NS,SELL,2020-02-24,205.05960054023404,198,target,40601.80090696634,89.32055187169233,1838.5428206274669,59.409377989978665,31.74201736866626,195.78066900598807,188.70841933944428,185.02170914880242,0.03475013828444754,203.5171661376953,212.48098754882812,,,
GODREJAGRO.NS,SELL,2020-02-26,463.36894552356273,59,stop,27338.767785890203,75.56140173368921,-1458.485121032015,32.80230377805056,26.66081339404117,492.7963471162293,493.5488827694814,465.9530926793254,-0.0015583752740380172,482.8975830078125,536.2574462890625,,,
SOLARINDS.NS,BUY,2020-02-27,1161.9024658203125,42,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.1% (>= 70%); VOLAR rank 1/1 (VOLAR=0.59); MVO weight=100.0% of capped cash (25% of available),48799.903564453125,81.54529829185304,0.0,39.591142836024204,28.47318902741681,1190.222431897034,1153.9890455078075,1097.4267574641158,0.030541322055000403,1186.37255859375,1274.6513671875,0.5934852086700421,1.0,49131.57034995641
SOLARINDS.NS,SELL,2020-02-28,1141.2729468299167,42,stop,47933.4637668565,96.92646291251954,-1044.9115588009965,33.894655253211056,26.493862492969118,1185.073347155812,1154.2993757161412,1098.0683068009935,0.026485847431216233,1161.9024658203125,1274.6513671875,,,
COFORGE.NS,BUY,2020-03-03,355.9216003417969,100,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.6% (>= 70%); VOLAR rank 1/2 (VOLAR=1.27); MVO weight=73.0% of capped cash (25% of available),35592.16003417969,65.86234437754517,0.0,43.595416559079986,29.839417773761443,342.08853382455607,332.5940756382671,287.50417612902413,0.02833003977480135,335.1374816894531,374.04290771484375,1.2707255102608543,0.7304923525570615,35699.411434061774
ESCORTS.NS,BUY,2020-03-03,828.109130859375,15,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.8% (>= 70%); VOLAR rank 2/2 (VOLAR=0.72); MVO weight=27.0% of capped cash (25% of available),12421.636962890625,29.407057875769045,0.0,44.83641254974186,47.682538647974575,813.0066380100302,748.6550784080715,651.9231780306726,0.07850978077421802,819.6629638671875,883.3002319335938,0.7229264539632334,0.26950764744293854,13170.931026194388
ESCORTS.NS,SELL,2020-03-04,786.7036743164062,15,stop,11800.555114746094,49.766621714768675,-700.255527735069,47.516502368773324,45.55315831123835,815.7525458008201,751.7709236022403,653.6762720886696,0.0772623073630194,828.109130859375,883.3002319335938,,,
GUJGASLTD.NS,BUY,2020-03-04,276.55279541015625,55,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.1% (>= 70%); VOLAR rank 1/3 (VOLAR=2.56); MVO weight=38.2% of capped cash (25% of available),15210.403747558594,36.0092010943927,0.0,47.26623743488657,26.21117037537061,272.4910932721185,259.9834387981503,206.67909028090403,0.045328590067787645,275.9330139160156,290.2850646972656,2.557372771686841,0.3823628340895911,15210.689100315705
JBCHEPHARM.NS,BUY,2020-03-04,274.52471923828125,47,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.4% (>= 70%); VOLAR rank 2/3 (VOLAR=2.03); MVO weight=32.7% of capped cash (25% of available),12902.661804199219,30.545838971232055,0.0,47.489654761262415,37.35808571885146,256.85457170156485,236.15325688911688,196.6710413231124,0.07771933873829714,266.3598937988281,273.60638427734375,2.031594715557728,0.3268628913791031,13002.858478742366
SRF.NS,BUY,2020-03-04,776.9025268554688,14,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.3% (>= 70%); VOLAR rank 3/3 (VOLAR=1.83); MVO weight=29.1% of capped cash (25% of available),10876.635375976562,25.749411848899168,0.0,37.76288387852434,49.25665283430548,792.5502136395202,744.4003116975143,623.2485630364325,0.061353411482635935,784.7958374023438,823.2801513671875,1.832439217537448,0.2907742745313057,11567.225404625016
GUJGASLTD.NS,SELL,2020-03-06,263.5858180705169,55,stop,14497.219993878429,55.74622259774599,-804.9391773723032,42.83281026184884,23.876995901502962,273.6604204897549,261.22011806293835,208.05320506925926,0.04513911228153739,275.59918212890625,290.2850646972656,,,
JBCHEPHARM.NS,SELL,2020-03-06,254.01712763539544,47,stop,11938.804998863585,50.0731778373101,-1044.4758221441753,50.2253194829976,37.32463784990817,262.591766873665,239.08130371027974,198.20695898320395,0.08581972196461855,273.9517517089844,274.52471923828125,,,
SRF.NS,SELL,2020-03-06,740.9206616426272,14,stop,10372.889262996781,46.60090688910464,-576.096431717785,34.58579532207136,43.89342656130066,786.4545952521012,746.7004792316168,626.2406373742659,0.05150651351418205,771.8269653320312,823.2801513671875,,,
AMBER.NS,BUY,2020-03-09,1364.83447265625,17,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.7% (>= 70%); VOLAR rank 1/4 (VOLAR=2.21); MVO weight=49.4% of capped cash (25% of available),23202.18603515625,51.15041491126073,0.0,39.311467470564935,28.380936541295675,1445.0802564275596,1390.0035511646818,1102.2121321807344,0.03793129630465458,1452.01220703125,1637.451904296875,2.2058465475476448,0.49438925453411464,23331.988811427327
COFORGE.NS,SELL,2020-03-09,321.5721848930862,100,stop,32157.218489308623,80.5600914041197,-3581.363980652731,46.5527510964472,23.8862564925971,342.17502336106526,334.20590220590134,289.7090072286695,0.023813242728226634,334.65081787109375,374.04290771484375,,,
DIXON.NS,BUY,2020-03-09,853.9434204101562,16,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.0% (>= 70%); VOLAR rank 2/4 (VOLAR=1.83); MVO weight=29.3% of capped cash (25% of available),13663.0947265625,32.346092434232425,0.0,48.25281851358036,31.380935355110527,826.6936329010025,825.0377591767372,663.0780448374006,0.001875083117788244,883.093505859375,949.4561157226562,1.8293045162596968,0.2934616510357766,13849.499955256935
AMBER.NS,SELL,2020-03-11,1366.0827207563561,17,stop,23223.406252858054,71.29210098715247,-101.22229819660885,33.89460804633519,27.793567449578116,1430.490113923685,1389.0165284780767,1104.8252897974062,0.030387264006375866,1364.83447265625,1637.451904296875,,,
DIXON.NS,SELL,2020-03-12,829.3576837967604,16,stop,13269.722940748166,53.02436326715264,-478.7422415157187,44.16313571041365,28.86633561245695,836.1511901338192,827.3573381456149,666.8820556808001,0.01026821440603719,856.4149169921875,949.4561157226562,,,
LAURUSLABS.NS,BUY,2020-03-12,71.2870864868164,659,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.6% (>= 70%); VOLAR rank 1/1 (VOLAR=0.77); MVO weight=100.0% of capped cash (25% of available),46978.18999481201,79.38218466897976,0.0,38.83123013084617,43.39617878536254,81.35418127619582,80.23744022639777,73.77640441872498,0.013868947569209505,80.52096557617188,86.0593490600586,0.7683226924011132,1.0,47048.56859042257
LAURUSLABS.NS,SELL,2020-03-13,75.7723929874994,659,stop,49934.0069787621,99.00183844380969,2777.432960837304,18.472226349644615,44.396770588278684,79.52380040539956,79.88644596210045,73.75163508606917,-0.0050871142947883545,71.2870864868164,86.0593490600586,,,
ABBOTINDIA.NS,BUY,2020-03-16,13231.9580078125,3,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.2% (>= 70%); VOLAR rank 1/2 (VOLAR=2.93); MVO weight=100.0% of capped cash (25% of available),39695.8740234375,70.73511899067383,0.0,45.15159456878085,28.28579885023626,13715.38706867623,13021.54615405092,10750.29555261125,0.05050231968729031,13738.79296875,14897.7490234375,2.9335613209719416,1.0,47742.9268306319
ABBOTINDIA.NS,SELL,2020-03-17,12987.395123075297,3,stop,38962.18536922589,87.61960487514716,-892.0433780774291,36.98012635922279,26.732452070032245,13627.490875791915,13029.797599296473,10774.988711369471,0.045170433290564235,13231.9580078125,14897.7490234375,,,
ALKEM.NS,BUY,2020-03-17,2207.00537109375,21,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.3% (>= 70%); VOLAR rank 1/1 (VOLAR=2.11); MVO weight=100.0% of capped cash (25% of available),46347.11279296875,78.63283981304784,0.0,36.06442736876617,36.89939068463853,2385.1274732113147,2308.1526750789617,2004.6705060387533,0.03342815121111314,2302.69384765625,2522.63037109375,2.112836520379942,1.0,47519.91598611254
ALKEM.NS,SELL,2020-03-18,2190.3535144210427,21,stop,45997.4238028419,94.918003437611,-523.2398333775111,26.540006918389608,39.157829008064894,2352.7416364626665,2304.186114138365,2006.6837882781065,0.022000636228736575,2207.00537109375,2522.63037109375,,,
ZYDUSLIFE.NS,BUY,2020-05-05,314.5177307128906,150,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.3% (>= 70%); VOLAR rank 1/1 (VOLAR=0.71); MVO weight=100.0% of capped cash (25% of available),47177.659606933594,79.61903608323057,0.0,37.287113239358554,29.83876899172308,317.11246166257837,286.5535553503957,262.1949612826701,0.09595471562582905,318.47216796875,341.1856994628906,0.7098494079852722,1.0,47389.10602776816
ZYDUSLIFE.NS,SELL,2020-05-08,307.86279596598985,150,stop,46179.419394898476,95.10680675678405,-1172.9660548751315,34.271693720309756,30.259596399808018,315.19441283447304,289.55987119783066,263.70192269618957,0.08274764175528762,309.79180908203125,341.1856994628906,,,
ZYDUSLIFE.NS,BUY,2020-05-14,324.88592529296875,144,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.9% (>= 70%); VOLAR rank 1/1 (VOLAR=1.00); MVO weight=100.0% of capped cash (25% of available),46783.5732421875,79.15109556921288,0.0,43.55643332509371,29.063891514396758,314.0791478863231,293.0374007577222,265.6370833135728,0.06713838464686551,313.4085998535156,341.1856994628906,1.0023054007252734,1.0,47095.864514049375
DRREDDY.NS,BUY,2020-05-21,740.9160766601562,47,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.4% (>= 70%); VOLAR rank 1/1 (VOLAR=1.63); MVO weight=100.0% of capped cash (25% of available),34823.055603027344,64.94910516136828,0.0,51.643090546072735,32.93154763453452,731.2966669397763,688.8830290866958,600.1349890775635,0.05632693822432014,752.9902954101562,781.2211303710938,1.6319484998416123,1.0,35380.183429610195
ABBOTINDIA.NS,BUY,2020-05-22,15069.1396484375,1,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.8% (>= 70%); VOLAR rank 1/1 (VOLAR=2.80); MVO weight=100.0% of capped cash (25% of available),15069.1396484375,35.67477161854883,0.0,36.581138084753285,26.477669196915706,15780.361039735562,15095.790909597441,12336.866324081726,0.04441596808724111,15412.703125,16792.04296875,2.803715485776613,1.0,26658.18225256302
AARTIIND.NS,BUY,2020-05-26,496.46490478515625,46,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.4% (>= 70%); VOLAR rank 1/1 (VOLAR=1.32); MVO weight=100.0% of capped cash (25% of available),22837.385620117188,50.71724870964087,0.0,37.25757754159675,26.329703943546605,501.69827751467324,475.1680547035062,433.429329759544,0.052410645111263164,506.1991271972656,559.859619140625,1.3199554915121061,1.0,22881.978647549007
AARTIIND.NS,SELL,2020-05-29,479.65142948346556,46,stop,22063.965756239417,70.08929045931731,-894.2264030467298,25.4229818038243,22.55041843663,495.2682847271006,476.63607032716345,435.0503443512676,0.038535267058688844,483.5107116699219,559.859619140625,,,
ZYDUSLIFE.NS,SELL,2020-06-02,342.78672049105205,144,target,49361.2877507115,98.40769608031461,2400.155716874468,64.1851478979527,30.4784165666407,327.78701610075746,305.85367596810835,272.48027589709403,0.06505806108647512,337.1348571777344,341.1856994628906,,,
ABBOTINDIA.NS,SELL,2020-06-11,14659.194548846674,1,stop,14659.194548846674,56.105385947779915,-501.72525715715517,44.75499856404004,14.717901408929084,15281.028483957138,15173.668002932276,12697.176339758347,0.007167534341003743,14978.71875,16792.04296875,,,
ZFCVINDIA.NS,BUY,2020-06-23,6825.06005859375,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=99.3% (>= 70%); VOLAR rank 1/1 (VOLAR=1.03); MVO weight=100.0% of capped cash (25% of available),34125.30029296875,64.12058631967285,0.0,35.91353058643794,38.937644656952756,6821.673426772166,6615.112130756533,6418.696777831608,0.030229920252257857,6833.00830078125,6881.7373046875,1.02609683992713,1.0,38624.91435116984
PIIND.NS,BUY,2020-06-29,1501.522705078125,20,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.1% (>= 70%); VOLAR rank 1/1 (VOLAR=0.93); MVO weight=100.0% of capped cash (25% of available),30030.4541015625,59.25834138291992,0.0,41.17406397601434,25.01683396648919,1530.4251559232955,1499.455863564909,1382.778985490899,0.020278145249127657,1527.22509765625,1605.8094482421875,0.9320938730113664,1.0,30077.559131347734
PIIND.NS,SELL,2020-07-08,1684.4430805286986,20,target,33688.86161057397,82.14902716797909,3517.000140460573,64.02563067703895,23.483473729471612,1559.6108740840857,1512.3553066971324,1394.02628806259,0.028810379543218224,1640.2271728515625,1640.2271728515625,,,
ZFCVINDIA.NS,SELL,2020-07-09,6864.748937112314,5,indicator_exit,34323.74468556157,82.80765867926968,51.516147593876454,76.79091663290309,42.292556385681685,6841.1099906521595,6699.951995522448,6465.960536247759,0.020550836333633152,6868.72265625,6881.7373046875,,,
MUTHOOTFIN.NS,BUY,2020-07-14,998.02880859375,39,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.1% (>= 70%); VOLAR rank 1/1 (VOLAR=1.41); MVO weight=100.0% of capped cash (25% of available),38923.12353515625,69.81755042438573,0.0,45.58708034550738,40.21984424021236,1013.8881008010386,906.4357363504897,738.4243167155031,0.10488272488773244,1024.5001220703125,1088.3729248046875,1.4109316217020629,1.0,39517.04342318345
GMRAIRPORT.NS,BUY,2020-07-15,17.61315155029297,1690,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=77.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.99); MVO weight=100.0% of capped cash (25% of available),29766.226119995117,58.944595492238925,0.0,39.72601945171409,25.30430457398245,18.44345269296088,17.85643277216688,17.294018386180507,0.032742320645132696,17.928476333618164,23.018722534179688,0.9901768571638935,1.0,29768.808151788293
