ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,rsi,adx,ema_fast,ema_slow,ema_htf,trend_strength,close,high_52w,volar,mvo_weight,alloc_inr
BALRAMCHIN.NS,SELL,2020-01-31,159.58083749850388,290,stop,46278.44287456613,95.20953430873216,-1344.2878373824112,36.78710392983803,29.94761352692257,170.0361936522277,166.6709708852348,145.53044405799292,0.020568268577842417,163.6123504638672,185.20977783203125,,,
CEATLTD.NS,BUY,2020-01-31,945.9230346679688,49,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=82.3% (>= 70%); VOLAR rank 1/1 (VOLAR=-1.00); MVO weight=100.0% of capped cash (25% of available),46350.22869873047,78.63653965824474,0.0,36.94367993878401,35.24225558832958,945.8814792829342,934.0293694356293,936.3666995259257,0.01258293295222041,941.9194946289062,1145.0548095703125,-1.0007402979601216,1.0,47172.56097029615
ADANIGREEN.NS,BUY,2020-02-03,196.14999389648438,243,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=81.6% (>= 70%); VOLAR rank 1/1 (VOLAR=2.64); MVO weight=100.0% of capped cash (25% of available),47664.4485168457,80.19705215559368,0.0,38.064131122633526,41.5288172492478,189.57048992002493,164.18421979724482,99.7232404417868,0.13399984445349788,189.4499969482422,232.14999389648438,2.6428225076338494,1.0,47845.23799841525
CEATLTD.NS,SELL,2020-02-03,903.7278431794799,49,stop,44282.664315794515,93.13910165719112,-2239.3400242513885,35.06495049269715,33.701074961079854,945.8890348074858,934.4957876800348,936.4617874377868,0.012044581546161596,945.9230346679688,1139.66455078125,,,
SCI.NS,SELL,2020-02-03,53.96411461724252,92,stop,4964.698544786312,34.650408058552586,-404.4391474729851,48.846163613244,29.400454327169008,57.612656832449076,56.28550554249485,46.05816160809083,0.023363557427717493,56.8043327331543,64.90569305419922,,,
ADANIGREEN.NS,SELL,2020-02-04,205.5350067138672,243,target,49945.00663146973,99.0132495495265,2101.3478129189075,48.16655577413733,40.269157498017975,190.76676337029028,165.43777956584245,100.68271062541564,0.12913068872087183,196.14999389648438,232.14999389648438,,,
SHREECEM.NS,BUY,2020-02-04,23948.466796875,2,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.6% (>= 70%); VOLAR rank 1/1 (VOLAR=0.85); MVO weight=100.0% of capped cash (25% of available),47896.93359375,80.4731063308203,0.0,44.45850108615301,46.6286311718466,22726.730781996976,21416.3627455384,19719.856315600708,0.05758018595933014,22757.2734375,23306.65625,0.8457321887138436,1.0,48370.57495164498
DLF.NS,BUY,2020-02-05,242.18234252929688,29,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.3% (>= 70%); VOLAR rank 2/3 (VOLAR=0.64); MVO weight=19.9% of capped cash (25% of available),7023.287933349609,16.62697399313947,0.0,43.01640199817088,34.78630275838678,239.85183630505927,224.9862293370123,192.01146034930872,0.06343420513881522,234.34686279296875,251.16444396972656,0.6420802650303052,0.19914526526077364,7244.15263360857
MCX.NS,BUY,2020-02-05,1225.4515380859375,23,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.0% (>= 70%); VOLAR rank 1/3 (VOLAR=1.13); MVO weight=80.1% of capped cash (25% of available),28185.385375976562,57.06749570774683,0.0,36.40406543235368,47.41632723815617,1210.4830493050138,1162.851761438536,965.6950298478376,0.040420317109653665,1178.399658203125,1309.593017578125,1.132216067195942,0.8008547347392263,29132.070643016206
IPCALAB.NS,BUY,2020-02-06,606.6823120117188,54,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.5% (>= 70%); VOLAR rank 1/2 (VOLAR=0.88); MVO weight=82.6% of capped cash (25% of available),32760.844848632812,62.50042373833569,0.0,44.94786769698664,31.688970682371846,596.8925390675831,571.3465791726676,503.98094456754217,0.04289256071061141,595.5802001953125,623.335693359375,0.8757212735966177,0.8261353606318229,32864.06835361915
JSL.NS,BUY,2020-02-06,41.5961799621582,166,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.1% (>= 70%); VOLAR rank 2/2 (VOLAR=0.64); MVO weight=17.4% of capped cash (25% of available),6904.965873718262,16.346857639235854,0.0,38.23526134465443,29.14935397998312,40.821169085502866,39.60648260290521,36.146280249630216,0.029551599843350606,41.10391616821289,44.64821243286133,0.6381464880361939,0.17386463936817695,6916.420316524349
SHREECEM.NS,SELL,2020-02-06,24498.729805843937,2,indicator_exit,48997.459611687875,98.03025858592267,922.0226530211318,71.90003034477338,46.45143976169705,23203.17437679136,21626.716136404346,19807.56026384814,0.0647480773898311,24347.568359375,24347.568359375,,,
DLF.NS,SELL,2020-02-07,227.07759567271154,29,stop,6585.250274508635,38.202173470197096,-492.86680630431135,41.333331358460995,30.477619426282864,239.38004189119667,226.04057112854827,192.9369369491262,0.05667924384289884,235.35018920898438,251.16444396972656,,,
MANAPPURAM.NS,BUY,2020-02-07,149.75900268554688,210,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.5% (>= 70%); VOLAR rank 1/1 (VOLAR=0.79); MVO weight=100.0% of capped cash (25% of available),31449.390563964844,60.94319505199523,0.0,38.438508631372606,27.78222589538158,159.74261297610758,155.38784927751107,131.77669092672906,0.02850646865705754,152.76405334472656,170.72938537597656,0.7890430038594176,1.0,31481.086194470954
IPCALAB.NS,SELL,2020-02-13,655.1381804882637,54,target,35377.46174636624,83.90079108045082,2470.2156829146434,63.407226116039965,32.63079716501949,612.0141624011616,579.8254577395512,509.524823185632,0.04971632018123908,647.4474487304688,647.4474487304688,,,
MANAPPURAM.NS,SELL,2020-02-13,147.65095277520962,210,indicator_exit,31006.70008279402,79.36653670609101,-583.0002129289103,30.061382856254056,28.21241531125959,153.69421477904456,154.44328971611856,132.45358473133177,-0.0050949487604159,147.02305603027344,170.72938537597656,,,
PGEL.NS,BUY,2020-02-13,6.430068016052246,6245,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=71.5% (>= 70%); VOLAR rank 1/2 (VOLAR=-0.41); MVO weight=100.0% of capped cash (25% of available),40155.77476024628,71.28120788496501,0.0,38.25000915632816,30.56716155000026,6.5908957880930386,6.054819575359643,5.8039735462824895,0.08272742684603313,6.480030059814453,9.058052062988281,-0.41381238263719755,1.0,40158.72638006018
JSL.NS,SELL,2020-02-17,39.32931050626548,166,stop,6528.665544040069,38.07670214934771,-430.72388946677574,39.912262664116646,20.191434134939293,40.80843721923014,39.93111156499494,36.47182749209687,0.021708056409715876,40.41474914550781,44.64821243286133,,,
PGEL.NS,SELL,2020-02-17,6.156028391255013,6245,stop,38444.39730338756,87.08244842891807,-1869.7411131726017,34.50292642455467,26.87915927424565,6.538637913897262,6.083869656895584,5.816420859384251,0.07067035671790078,6.43506383895874,9.058052062988281,,,
VTL.NS,BUY,2020-02-17,194.9722137451172,211,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.4% (>= 70%); VOLAR rank 1/1 (VOLAR=-1.77); MVO weight=100.0% of capped cash (25% of available),41139.13710021973,72.4488582276235,0.0,36.92461008940069,33.72125292626701,191.51795306872555,186.98867552692366,184.4715427419292,0.024104276009847023,187.9034881591797,212.48098754882812,-1.76564386061921,1.0,41313.93831223971
GODREJAGRO.NS,BUY,2020-02-18,485.8314514160156,63,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.7% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.80); MVO weight=100.0% of capped cash (25% of available),30607.381439208984,59.94338836520538,0.0,39.61111455624517,32.448788756465476,505.636004312797,495.29687342009333,464.9403779756553,0.02101755339397212,491.9283752441406,536.2574462890625,-0.7954113985789891,1.0,31011.041822627874
COFORGE.NS,BUY,2020-02-19,352.3468017578125,66,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.5% (>= 70%); VOLAR rank 1/1 (VOLAR=0.60); MVO weight=100.0% of capped cash (25% of available),23254.888916015625,51.212994628210446,0.0,40.93559267962604,35.96008047252044,346.1852346059112,328.3791868208093,282.77818666685414,0.051466433418008536,345.9739990234375,374.04290771484375,0.5960343836099261,1.0,23344.210615734326
MCX.NS,SELL,2020-02-24,1300.6127667250905,23,target,29914.093634677083,78.23306022117583,1593.407702771597,62.1954007577164,25.074196708117867,1212.0922129178782,1176.227059333416,991.7206766382442,0.028242851907326748,1269.88427734375,1309.593017578125,,,
VTL.NS,SELL,2020-02-24,205.05960054023404,211,target,43267.57571398938,92.08604265114685,1963.903712890886,59.409377989978665,31.74201736866626,195.78066900598807,188.70841933944428,185.02170914880242,0.03475013828444754,203.5171661376953,212.48098754882812,,,
GODREJAGRO.NS,SELL,2020-02-26,463.36894552356273,63,stop,29192.243567984453,77.48420863088847,-1552.5654682206264,32.80230377805056,26.66081339404117,492.7963471162293,493.5488827694814,465.9530926793254,-0.0015583752740380172,482.8975830078125,536.2574462890625,,,
SOLARINDS.NS,BUY,2020-02-27,1161.9024658203125,37,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.1% (>= 70%); VOLAR rank 1/1 (VOLAR=0.45); MVO weight=100.0% of capped cash (25% of available),42990.39123535156,74.64704849520385,0.0,39.591142836024204,28.47318902741681,1190.222431897034,1153.9890455078075,1097.4267574641158,0.030541322055000403,1186.37255859375,1274.6513671875,0.4471659422649005,1.0,43049.21253936029
COFORGE.NS,SELL,2020-02-28,329.0309140822075,66,stop,21716.040329425698,69.72835053398819,-1659.7899317521276,49.28851221601634,30.78302441526307,349.7177057110556,333.15300895959524,286.73170530648025,0.046932704714467866,352.9457092285156,374.04290771484375,,,
SOLARINDS.NS,SELL,2020-02-28,1141.2729468299167,37,stop,42227.099032706916,91.00664589912435,-928.9458970389732,33.894655253211056,26.493862492969118,1185.073347155812,1154.2993757161412,1098.0683068009935,0.026485847431216233,1161.9024658203125,1274.6513671875,,,
COFORGE.NS,BUY,2020-03-03,355.9216003417969,98,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.6% (>= 70%); VOLAR rank 1/2 (VOLAR=1.01); MVO weight=73.0% of capped cash (25% of available),34880.316833496094,65.01709748999426,0.0,43.595416559079986,29.839417773761443,342.08853382455607,332.5940756382671,287.50417612902413,0.02833003977480135,335.1374816894531,374.04290771484375,1.0098013862225557,0.7304923525570615,35230.589915585864
ESCORTS.NS,BUY,2020-03-03,828.109130859375,15,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.8% (>= 70%); VOLAR rank 2/2 (VOLAR=0.53); MVO weight=27.0% of capped cash (25% of available),12421.636962890625,29.407057875769045,0.0,44.83641254974186,47.682538647974575,813.0066380100302,748.6550784080715,651.9231780306726,0.07850978077421802,819.6629638671875,883.3002319335938,0.5339093187037517,0.26950764744293854,12997.964144237607
ESCORTS.NS,SELL,2020-03-04,786.7036743164062,15,stop,11800.555114746094,49.766621714768675,-700.255527735069,47.516502368773324,45.55315831123835,815.7525458008201,751.7709236022403,653.6762720886696,0.0772623073630194,828.109130859375,883.3002319335938,,,
GUJGASLTD.NS,BUY,2020-03-04,276.55279541015625,54,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.1% (>= 70%); VOLAR rank 1/3 (VOLAR=2.09); MVO weight=38.2% of capped cash (25% of available),14933.850952148438,35.354488347221924,0.0,47.26623743488657,26.21117037537061,272.4910932721185,259.9834387981503,206.67909028090403,0.045328590067787645,275.9330139160156,290.2850646972656,2.0850264630815163,0.3823628340895911,15033.419462299487
JBCHEPHARM.NS,BUY,2020-03-04,274.52471923828125,46,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=97.4% (>= 70%); VOLAR rank 2/3 (VOLAR=1.64); MVO weight=32.7% of capped cash (25% of available),12628.137084960938,29.895927503759033,0.0,47.489654761262415,37.35808571885146,256.85457170156485,236.15325688911688,196.6710413231124,0.07771933873829714,266.3598937988281,273.60638427734375,1.6421892178411603,0.3268628913791031,12851.319518179764
SRF.NS,BUY,2020-03-04,776.9025268554688,14,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.3% (>= 70%); VOLAR rank 3/3 (VOLAR=1.18); MVO weight=29.1% of capped cash (25% of available),10876.635375976562,25.749411848899168,0.0,37.76288387852434,49.25665283430548,792.5502136395202,744.4003116975143,623.2485630364325,0.061353411482635935,784.7958374023438,823.2801513671875,1.1750118911008804,0.2907742745313057,11432.417714663929
GUJGASLTD.NS,SELL,2020-03-06,263.5858180705169,54,stop,14233.634175807912,55.161745823241525,-790.7330105109887,42.83281026184884,23.876995901502962,273.6604204897549,261.22011806293835,208.05320506925926,0.04513911228153739,275.59918212890625,290.2850646972656,,,
JBCHEPHARM.NS,SELL,2020-03-06,254.01712763539544,46,stop,11684.78787122819,49.50991873438862,-1022.755059970895,50.2253194829976,37.32463784990817,262.591766873665,239.08130371027974,198.20695898320395,0.08581972196461855,273.9517517089844,274.52471923828125,,,
SRF.NS,SELL,2020-03-06,740.9206616426272,14,stop,10372.889262996781,46.60090688910464,-576.096431717785,34.58579532207136,43.89342656130066,786.4545952521012,746.7004792316168,626.2406373742659,0.05150651351418205,771.8269653320312,823.2801513671875,,,
AMBER.NS,BUY,2020-03-09,1364.83447265625,16,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.7% (>= 70%); VOLAR rank 1/4 (VOLAR=1.92); MVO weight=49.4% of capped cash (25% of available),21837.3515625,49.529802269421886,0.0,39.311467470564935,28.380936541295675,1445.0802564275596,1390.0035511646818,1102.2121321807344,0.03793129630465458,1452.01220703125,1637.451904296875,1.9245643137564306,0.49438925453411453,23027.81392003148
COFORGE.NS,SELL,2020-03-09,321.5721848930862,98,stop,31514.07411952245,79.89288957603729,-3511.1527010396762,46.5527510964472,23.8862564925971,342.17502336106526,334.20590220590134,289.7090072286695,0.023813242728226634,334.65081787109375,374.04290771484375,,,
DIXON.NS,BUY,2020-03-09,853.9434204101562,16,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.0% (>= 70%); VOLAR rank 3/4 (VOLAR=1.61); MVO weight=29.3% of capped cash (25% of available),13663.0947265625,32.346092434232425,0.0,48.25281851358036,31.380935355110527,826.6936329010025,825.0377591767372,663.0780448374006,0.001875083117788244,883.093505859375,949.4561157226562,1.6125129962566396,0.29346165103577654,13668.94654513727
AMBER.NS,SELL,2020-03-11,1366.0827207563561,16,stop,21857.3235321017,69.8749185761435,-99.43275124386716,33.89460804633519,27.793567449578116,1430.490113923685,1389.0165284780767,1104.8252897974062,0.030387264006375866,1364.83447265625,1637.451904296875,,,
DIXON.NS,SELL,2020-03-12,829.3576837967604,16,stop,13269.722940748166,53.02436326715264,-478.7422415157187,44.16313571041365,28.86633561245695,836.1511901338192,827.3573381456149,666.8820556808001,0.01026821440603719,856.4149169921875,949.4561157226562,,,
LAURUSLABS.NS,BUY,2020-03-12,71.2870864868164,651,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.6% (>= 70%); VOLAR rank 1/1 (VOLAR=1.22); MVO weight=100.0% of capped cash (25% of available),46407.89330291748,78.70501095524402,0.0,38.83123013084617,43.39617878536254,81.35418127619582,80.23744022639777,73.77640441872498,0.013868947569209505,80.52096557617188,86.0593490600586,1.2239317708672617,1.0,46433.76212888997
LAURUSLABS.NS,SELL,2020-03-13,75.7723929874994,651,stop,49327.82783486211,98.37298456285298,2742.8565364265323,18.472226349644615,44.396770588278684,79.52380040539956,79.88644596210045,73.75163508606917,-0.0050871142947883545,71.2870864868164,86.0593490600586,,,
ABBOTINDIA.NS,BUY,2020-03-16,13231.9580078125,3,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.2% (>= 70%); VOLAR rank 1/2 (VOLAR=3.64); MVO weight=100.0% of capped cash (25% of available),39695.8740234375,70.73511899067383,0.0,45.15159456878085,28.28579885023626,13715.38706867623,13021.54615405092,10750.29555261125,0.05050231968729031,13738.79296875,14897.7490234375,3.636468957554828,1.0,47119.4762629966
ABBOTINDIA.NS,SELL,2020-03-17,12987.395123075297,3,stop,38962.18536922589,87.61960487514716,-892.0433780774291,36.98012635922279,26.732452070032245,13627.490875791915,13029.797599296473,10774.988711369471,0.045170433290564235,13231.9580078125,14897.7490234375,,,
ALKEM.NS,BUY,2020-03-17,2207.00537109375,21,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.3% (>= 70%); VOLAR rank 1/1 (VOLAR=2.80); MVO weight=100.0% of capped cash (25% of available),46347.11279296875,78.63283981304784,0.0,36.06442736876617,36.89939068463853,2385.1274732113147,2308.1526750789617,2004.6705060387533,0.03342815121111314,2302.69384765625,2522.63037109375,2.8045686693677734,1.0,46896.46541847724
ALKEM.NS,SELL,2020-03-18,2190.3535144210427,21,stop,45997.4238028419,94.918003437611,-523.2398333775111,26.540006918389608,39.157829008064894,2352.7416364626665,2304.186114138365,2006.6837882781065,0.022000636228736575,2207.00537109375,2522.63037109375,,,
ZYDUSLIFE.NS,BUY,2020-05-05,314.5177307128906,148,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.3% (>= 70%); VOLAR rank 1/1 (VOLAR=1.20); MVO weight=100.0% of capped cash (25% of available),46548.62414550781,78.87211560212084,0.0,37.287113239358554,29.83876899172308,317.11246166257837,286.5535553503957,262.1949612826701,0.09595471562582905,318.47216796875,341.1856994628906,1.2001638990649468,1.0,46765.65546013286
ZYDUSLIFE.NS,SELL,2020-05-08,307.86279596598985,148,stop,45563.693802966496,94.46804933336026,-1158.2705074767964,34.271693720309756,30.259596399808018,315.19441283447304,289.55987119783066,263.70192269618957,0.08274764175528762,309.79180908203125,341.1856994628906,,,
ZYDUSLIFE.NS,BUY,2020-05-14,324.88592529296875,143,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.9% (>= 70%); VOLAR rank 1/1 (VOLAR=1.62); MVO weight=100.0% of capped cash (25% of available),46458.68731689453,78.76532407220446,0.0,43.55643332509371,29.063891514396758,314.0791478863231,293.0374007577222,265.6370833135728,0.06713838464686551,313.4085998535156,341.1856994628906,1.6197796870594379,1.0,46476.087833263664
DRREDDY.NS,BUY,2020-05-21,740.9160766601562,47,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.4% (>= 70%); VOLAR rank 1/1 (VOLAR=2.02); MVO weight=100.0% of capped cash (25% of available),34823.055603027344,64.94910516136828,0.0,51.643090546072735,32.93154763453452,731.2966669397763,688.8830290866958,600.1349890775635,0.05632693822432014,752.9902954101562,781.2211303710938,2.0230757337985397,1.0,34841.72467302198
ABBOTINDIA.NS,BUY,2020-05-22,15069.1396484375,1,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.8% (>= 70%); VOLAR rank 1/1 (VOLAR=2.75); MVO weight=100.0% of capped cash (25% of available),15069.1396484375,35.67477161854883,0.0,36.581138084753285,26.477669196915706,15780.361039735562,15095.790909597441,12336.866324081726,0.04441596808724111,15412.703125,16792.04296875,2.7521764517961067,1.0,26119.723495974802
AARTIIND.NS,BUY,2020-05-26,496.46490478515625,45,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.4% (>= 70%); VOLAR rank 1/1 (VOLAR=0.69); MVO weight=100.0% of capped cash (25% of available),22340.92071533203,50.12774330290954,0.0,37.25757754159675,26.329703943546605,501.69827751467324,475.1680547035062,433.429329759544,0.052410645111263164,506.1991271972656,559.859619140625,0.6921801417467452,1.0,22343.51989096079
AARTIIND.NS,SELL,2020-05-29,479.65142948346556,45,stop,21584.31432675595,69.59169718846259,-876.325829067453,25.4229818038243,22.55041843663,495.2682847271006,476.63607032716345,435.0503443512676,0.038535267058688844,483.5107116699219,559.859619140625,,,
ZYDUSLIFE.NS,SELL,2020-06-02,342.78672049105205,143,target,49018.50103022045,98.05208707975687,2382.996302173951,64.1851478979527,30.4784165666407,327.78701610075746,305.85367596810835,272.48027589709403,0.06505806108647512,337.1348571777344,341.1856994628906,,,
ABBOTINDIA.NS,SELL,2020-06-11,14659.194548846674,1,stop,14659.194548846674,56.105385947779915,-501.72525715715517,44.75499856404004,14.717901408929084,15281.028483957138,15173.668002932276,12697.176339758347,0.007167534341003743,14978.71875,16792.04296875,,,
ZFCVINDIA.NS,BUY,2020-06-23,6825.06005859375,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=99.3% (>= 70%); VOLAR rank 1/1 (VOLAR=0.86); MVO weight=100.0% of capped cash (25% of available),34125.30029296875,64.12058631967285,0.0,35.91353058643794,38.937644656952756,6821.673426772166,6615.112130756533,6418.696777831608,0.030229920252257857,6833.00830078125,6881.7373046875,0.8591055409597116,1.0,38005.32296020382
PIIND.NS,BUY,2020-06-29,1501.522705078125,19,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.1% (>= 70%); VOLAR rank 1/1 (VOLAR=1.19); MVO weight=100.0% of capped cash (25% of available),28528.931396484375,57.47542431377393,0.0,41.17406397601434,25.01683396648919,1530.4251559232955,1499.455863564909,1382.778985490899,0.020278145249127657,1527.22509765625,1605.8094482421875,1.1883440985695142,1.0,29457.96774038171
PIIND.NS,SELL,2020-07-08,1684.4430805286986,19,target,32004.418530045274,80.40157580958012,3337.6101334375444,64.02563067703895,23.483473729471612,1559.6108740840857,1512.3553066971324,1394.02628806259,0.028810379543218224,1640.2271728515625,1640.2271728515625,,,
ZFCVINDIA.NS,SELL,2020-07-09,6864.748937112314,5,indicator_exit,34323.74468556157,82.80765867926968,51.516147593876454,76.79091663290309,42.292556385681685,6841.1099906521595,6699.951995522448,6465.960536247759,0.020550836333633152,6868.72265625,6881.7373046875,,,
