ticker,entry_date,entry_price,exit_date,exit_price,days_held,shares,entry_reason,exit_reason,gross_pnl_inr,fees_total_inr,net_pnl_inr,return_pct,cci_entry,ema_fast_entry,ema_slow_entry,sma_trend_entry,close_entry,high_52w_entry,volar_entry,mvo_weight_entry,alloc_inr_entry
GILLETTE.NS,2016-01-14,4034.121826171875,2016-01-15,4055.1467158862415,1,15,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.7% (>= 50%); VOLAR rank 1/5 (VOLAR=1.24); MVO weight=51.1% of capped cash (25% of available),indicator_exit: EMA10<20,315.37334571549763,205.75460992602183,109.6187357894758,0.5211763704795702,-83.10388524493132,4059.5852851910427,4070.839284065809,4119.693590087891,4059.725830078125,4792.025390625,1.236140508775998,0.5114976496275614,63366.756975950804
INDUSINDBK.NS,2016-01-14,867.1506958007812,2016-01-15,869.7985622651864,1,22,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=96.2% (>= 50%); VOLAR rank 3/5 (VOLAR=0.77); MVO weight=15.8% of capped cash (25% of available),indicator_exit: EMA10<20,58.25306221691403,111.19507483982514,-52.94201262291111,0.3053525156847092,-68.45090404856768,886.2297854427939,888.0163488593925,849.2688708496094,885.49609375,920.6647338867188,0.7723634362440955,0.15830719875126167,19611.84728437941
BPCL.NS,2016-01-15,86.58726501464844,2016-01-20,82.9150564131088,5,369,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=96.0% (>= 50%); VOLAR rank 2/5 (VOLAR=1.55); MVO weight=25.8% of capped cash (25% of available),indicator_exit: CCI,-1355.0449739681262,140.47857074063876,-1495.523544708765,-4.241049305482036,46.15187992837483,83.38994567360305,83.41836015710001,79.20460960388183,84.43778228759766,87.94770050048828,1.5458391058404986,0.2583780265663348,32006.640356310952
COFORGE.NS,2016-01-15,89.7891616821289,2016-01-18,90.37368150820285,3,202,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=91.7% (>= 50%); VOLAR rank 4/5 (VOLAR=1.20); MVO weight=14.7% of capped cash (25% of available),stop,118.07300486693663,107.01843383136327,11.05457103557336,0.650991517376287,-47.58499822668203,97.67101230383513,98.94582920789428,80.92302936553955,99.50790405273438,108.4763412475586,1.195069217548063,0.14679668610819382,18184.474895960106
HONAUT.NS,2016-01-15,8657.9609375,2016-01-18,8721.053121975194,3,1,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=92.7% (>= 50%); VOLAR rank 3/5 (VOLAR=1.20); MVO weight=13.1% of capped cash (25% of available),indicator_exit: EMA10<20,63.09218447519379,63.43502419018965,-0.3428397149958613,0.7287187471812784,-86.14367138649752,8729.917762241686,8764.835120595626,8327.190219726563,8734.6923828125,9420.3662109375,1.2036279864836623,0.13109340000969716,16239.226543202822
NAVINFLUOR.NS,2016-01-15,335.53607177734375,2016-01-18,311.11968913871584,3,171,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=93.4% (>= 50%); VOLAR rank 1/5 (VOLAR=2.37); MVO weight=46.4% of capped cash (25% of available),stop,-4175.2014312053725,194.12092107990833,-4369.32235228528,-7.27682794558977,-87.73977057030218,348.0971502581968,348.2540741091537,235.99846977233886,344.614501953125,369.0289306640625,2.3673849532193514,0.4637318873157742,57444.899383728
HCLTECH.NS,2016-01-18,321.80438232421875,2016-01-19,331.22154196247993,1,102,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=82.4% (>= 50%); VOLAR rank 4/4 (VOLAR=0.77); MVO weight=28.6% of capped cash (25% of available),indicator_exit: EMA10<20,960.5502831026406,144.82381427463838,815.7264688280022,2.9263615275361143,-59.0480592118596,317.724850590578,320.12152909688183,345.17621810913084,320.1617736816406,388.47808837890625,0.7735808475285657,0.28628278156940284,32860.26159549992
INDUSINDBK.NS,2016-01-18,850.2236938476562,2016-01-19,848.4742728087957,1,26,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=94.7% (>= 50%); VOLAR rank 2/4 (VOLAR=0.88); MVO weight=19.8% of capped cash (25% of available),indicator_exit: EMA10<20,-45.484947010373844,119.93409843873314,-165.419045449107,-0.20576009014093843,-98.40506001011428,880.7049637119632,884.6409806032952,849.6945541381835,871.4534301757812,920.6647338867188,0.8846955147616405,0.19847178632983378,22781.093513105436
MFSL.NS,2016-01-18,447.4723205566406,2016-01-19,450.1142002854074,1,41,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=83.0% (>= 50%); VOLAR rank 3/4 (VOLAR=0.82); MVO weight=16.4% of capped cash (25% of available),indicator_exit: EMA10<20,108.31706887943687,107.95481798162893,0.3622508978079395,0.5904007035519854,-82.43957001843062,483.6727653463564,492.8456240777689,499.02332580566406,476.7820739746094,574.7803344726562,0.8189799642985504,0.1636804228651447,18787.65283725869
SCHAEFFLER.NS,2016-01-18,739.9559326171875,2016-01-19,747.4586415611458,1,54,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=81.1% (>= 50%); VOLAR rank 1/4 (VOLAR=0.91); MVO weight=35.2% of capped cash (25% of available),indicator_exit: EMA10<20,405.14628297374725,160.11849445616184,245.0277885175854,1.0139399676709848,-96.62077226389056,753.4776834177012,766.3107299012968,786.5516275024414,730.9413452148438,901.3262939453125,0.9101744282827338,0.3515650092356186,40353.52076703965
LUPIN.NS,2016-01-19,1605.9749755859375,2016-01-20,1593.9283968000766,1,26,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=80.7% (>= 50%); VOLAR rank 2/4 (VOLAR=1.00); MVO weight=36.5% of capped cash (25% of available),indicator_exit: EMA10<20,-313.21104843238345,163.37287531105576,-476.5839237434392,-0.7501099935548927,-93.17806306129722,1626.4819127873977,1652.7921027712282,1730.72287109375,1608.62060546875,1992.5050048828125,0.9997617317877218,0.3646324839513769,41935.088656488224
SWANCORP.NS,2016-01-19,65.63323211669922,2016-01-20,65.48406982421875,1,1113,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=89.0% (>= 50%); VOLAR rank 1/4 (VOLAR=1.24); MVO weight=63.5% of capped cash (25% of available),indicator_exit: EMA10<20,-166.01763153076172,233.14981579752003,-399.16744732828175,-0.22726641317198926,-79.92717722220995,66.78569774843812,67.50879395790416,64.39856594085694,65.93157196044922,74.08599853515625,1.2410186027465533,0.6353675160486231,73071.36442211406
ABFRL.NS,2016-01-20,215.67274475097656,2016-01-21,216.8555908203125,1,132,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=85.1% (>= 50%); VOLAR rank 1/5 (VOLAR=1.56); MVO weight=23.4% of capped cash (25% of available),indicator_exit: EMA10<20,156.13568115234375,134.2997090909696,21.83597206137415,0.548444853660901,-88.36288430663377,214.50258512038536,217.88738087528847,191.9741248703003,208.132080078125,244.4553985595703,1.5586828812216615,0.23389248284996497,28632.34453953425
AUROPHARMA.NS,2016-01-20,759.3418579101562,2016-01-21,771.4777474599626,1,7,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=92.5% (>= 50%); VOLAR rank 4/5 (VOLAR=1.28); MVO weight=4.5% of capped cash (25% of available),indicator_exit: EMA10<20,84.95122684864475,48.158448995863004,36.79277785278175,1.5982115859128898,-75.98571351969855,786.8668399711233,793.1997078155778,708.6742150878906,778.5885620117188,841.353515625,1.2759091374485272,0.045099130580096874,5520.886475137831
FORTIS.NS,2016-01-20,169.63131713867188,2016-01-21,171.12192559678715,1,127,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=87.7% (>= 50%); VOLAR rank 3/5 (VOLAR=1.37); MVO weight=17.7% of capped cash (25% of available),indicator_exit: EMA10<20,189.30727418063998,118.92590782521083,70.38136635542915,0.8787342356698868,-95.1409368179866,173.79220303926368,174.54425370822372,169.07208755493164,170.128173828125,193.87855529785156,1.3749914829385754,0.17660745325798125,21619.700591984914
SAMMAANCAP.NS,2016-01-20,465.2723693847656,2016-01-21,481.70003081446225,1,77,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=88.0% (>= 50%); VOLAR rank 2/5 (VOLAR=1.52); MVO weight=29.6% of capped cash (25% of available),indicator_exit: EMA10<20,1264.9299300866403,151.81829930107722,1113.1116307855632,3.5307623041142655,-75.11072985358989,471.2316115324457,475.2260137202155,447.57641372680666,470.1972351074219,534.4110107421875,1.515328867098364,0.29554050175918506,36179.09121595817
SJVN.NS,2016-01-20,16.391801834106445,2016-01-21,16.56255008137703,1,1858,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=87.0% (>= 50%); VOLAR rank 5/5 (VOLAR=1.27); MVO weight=24.9% of capped cash (25% of available),indicator_exit: EMA10<20,317.2502434287453,138.88791995637433,178.36232347237097,1.0416685669985881,-92.07688703794234,17.019001927201977,17.186549745208247,14.681605548858643,16.448719024658203,18.896106719970703,1.2688253672663712,0.24886043155277188,30464.67133809902
BAJFINANCE.NS,2016-01-21,55.579288482666016,2016-01-22,56.30475171727466,1,2045,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=89.3% (>= 50%); VOLAR rank 1/5 (VOLAR=2.02); MVO weight=92.6% of capped cash (25% of available),indicator_exit: EMA10<20,1483.5723147746826,325.21040881472186,1158.3619059599607,1.3052762178394905,-94.15949257855424,56.79377490661796,57.06990393780829,49.45044130325317,54.58570098876953,61.12022399902344,2.019773497547466,0.9259711135830361,113683.15441730378
PIIND.NS,2016-01-21,611.0615844726562,2016-01-22,613.9576396232195,1,14,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.9% (>= 50%); VOLAR rank 3/5 (VOLAR=0.96); MVO weight=7.4% of capped cash (25% of available),indicator_exit: EMA10<20,40.54477210788559,62.91233901415013,-22.367566906264535,0.4739383433934208,-93.16400465846178,625.9774802047718,629.6568255407312,634.7580438232421,590.0653076171875,694.8501586914062,0.9596439786851687,0.07402888641696391,9088.660761042265
ECLERX.NS,2016-01-22,909.1556396484375,2016-01-25,902.5075427105905,3,17,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=91.1% (>= 50%); VOLAR rank 5/5 (VOLAR=1.36); MVO weight=13.1% of capped cash (25% of available),indicator_exit: EMA10<20,-113.01764794339829,94.21062466031756,-207.22827260371585,-0.7312385963329393,-76.23229003324774,884.499034617798,898.4277528147692,822.0864587402343,894.30517578125,981.4567260742188,1.3625334548924848,0.13110892108380606,16133.714975571052
GODFRYPHLP.NS,2016-01-22,350.5316467285156,2016-01-25,354.5481833863209,3,62,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=74.1% (>= 50%); VOLAR rank 3/5 (VOLAR=1.72); MVO weight=17.9% of capped cash (25% of available),indicator_exit: EMA10<20,249.0252727839262,119.41009518146215,129.61517760246403,1.145841379884316,-62.717401330721394,351.4596904701294,364.0332325341303,219.42350635528564,349.7370910644531,471.67608642578125,1.7213929993910937,0.17910196046105573,22039.537491103463
KAJARIACER.NS,2016-01-22,448.7127685546875,2016-01-25,453.19832506016047,3,57,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=94.7% (>= 50%); VOLAR rank 2/5 (VOLAR=1.78); MVO weight=20.8% of capped cash (25% of available),indicator_exit: EMA10<20,255.67672081195934,127.96842903015106,127.70829178180828,0.9996498472555349,-78.24451140490994,435.17246057046293,439.3041157440159,378.2180387878418,435.8837890625,460.1008605957031,1.7776115065389821,0.20845556052154035,25651.668633423258
NATCOPHARM.NS,2016-01-22,486.5118103027344,2016-01-25,494.2970033538205,3,43,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.5% (>= 50%); VOLAR rank 4/5 (VOLAR=1.66); MVO weight=17.2% of capped cash (25% of available),indicator_exit: EMA10<20,334.763301196704,117.6903699464809,217.0729312502231,1.6002063847621262,-74.38912286666604,494.83156862631046,505.21969507460085,441.53596130371096,478.404052734375,566.3916625976562,1.6612965510988877,0.1723498744580957,21208.654053410715
WELSPUNLIV.NS,2016-01-22,75.40668487548828,2016-01-25,76.03029506025818,3,504,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=88.2% (>= 50%); VOLAR rank 1/5 (VOLAR=2.19); MVO weight=30.9% of capped cash (25% of available),indicator_exit: EMA10<20,314.2995331240305,155.6799677066273,158.6195654174032,0.8269958900853469,-71.66514172300417,75.69371078462109,77.18782113555154,65.46709287643432,76.25203704833984,86.47936248779297,2.1902575896934597,0.3089836834755021,38022.23860960094
AARTIIND.NS,2016-01-25,113.0509033203125,2016-01-27,113.82091037481058,2,295,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.2% (>= 50%); VOLAR rank 3/5 (VOLAR=1.90); MVO weight=27.1% of capped cash (25% of available),indicator_exit: EMA10<20,227.1520810769337,145.23316579559366,81.91891528134005,0.6811153488233357,-97.89779402120642,112.44714793327479,114.7620313598248,98.46598991394043,110.81088256835938,131.65658569335938,1.9002282461047855,0.27117734088666356,33398.8143505474
BAJAJFINSV.NS,2016-01-25,191.50421142578125,2016-01-27,193.05163324791326,2,78,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=92.7% (>= 50%); VOLAR rank 5/5 (VOLAR=1.69); MVO weight=12.2% of capped cash (25% of available),indicator_exit: EMA10<20,120.69890212629667,92.35248138421407,28.3464207420826,0.8080354006897217,-83.3221697417755,188.25416375915964,190.2220832748985,173.17776161193848,188.25518798828125,202.98780822753906,1.6922206494863936,0.1221434770971552,15043.466767391887
CANFINHOME.NS,2016-01-25,193.3899383544922,2016-01-27,187.97863453240802,2,107,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=92.9% (>= 50%); VOLAR rank 4/5 (VOLAR=1.79); MVO weight=16.9% of capped cash (25% of available),indicator_exit: EMA10<20,-579.0095089630056,116.23675140309051,-695.2462603660961,-2.798131003157467,-19.396289252916567,179.62572888213737,184.4698433341456,156.8175368499756,191.72999572753906,206.3413848876953,1.7922537364856084,0.16872692390763583,20780.78938713868
KPRMILL.NS,2016-01-25,72.49250030517578,2016-01-27,74.0256421126209,2,403,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=85.0% (>= 50%); VOLAR rank 1/5 (VOLAR=2.08); MVO weight=23.8% of capped cash (25% of available),indicator_exit: EMA10<20,617.8561484003831,136.43768806483783,481.4184603355452,2.1148971286560236,-80.93080158306569,74.74318606425825,76.89194535646185,68.04811017990113,74.20235443115234,87.26993560791016,2.0839204796765616,0.2377383920513303,29280.3978170085
TATAELXSI.NS,2016-01-25,822.0292358398438,2016-01-27,880.1011520216597,2,29,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=77.0% (>= 50%); VOLAR rank 2/5 (VOLAR=1.92); MVO weight=20.0% of capped cash (25% of available),target,1684.0855692726623,125.584035213249,1558.5015340594132,7.064458738196278,-87.98895728996813,819.9919962989579,865.3348023535524,732.1478540039062,791.2271728515625,1027.4971923828125,1.9220918558712992,0.20021386605721503,24658.792364385
CHENNPETRO.NS,2016-01-27,145.6503143310547,2016-01-28,145.80540896327582,1,348,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=74.5% (>= 50%); VOLAR rank 1/5 (VOLAR=1.96); MVO weight=41.1% of capped cash (25% of available),indicator_exit: EMA10<20,53.97293201295531,183.62350120387867,-129.65056919092336,0.10648424133752332,-72.59620915531934,147.20591283059898,150.2099361907422,136.90467330932617,146.77484130859375,197.06997680664062,1.9607163808405874,0.41076542275621886,50740.20774403873
COFORGE.NS,2016-01-27,92.62450408935547,2016-01-28,92.79028956352802,1,244,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=82.3% (>= 50%); VOLAR rank 4/5 (VOLAR=1.25); MVO weight=18.3% of capped cash (25% of available),indicator_exit: EMA10<20,40.45165569810257,121.12355918919064,-80.67190349108807,0.17898662541029342,-72.14336024271863,88.11786857426225,91.85363830220678,81.78677646636963,89.25699615478516,108.4763412475586,1.2489364405763181,0.18308731270531423,22616.042556918892
SAREGAMA.NS,2016-01-27,26.060449600219727,2016-01-28,25.88375495573821,1,613,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=57.0% (>= 50%); VOLAR rank 3/5 (VOLAR=1.27); MVO weight=12.9% of capped cash (25% of available),indicator_exit: EMA10<20,-108.3138170671707,96.60245093032418,-204.91626799749488,-0.6780184041031645,-78.60972646388963,26.322533019003853,28.193760705782072,27.574064350128175,25.697998046875,45.05304718017578,1.265875776744237,0.12945691595983483,15991.294412341416
TRIDENT.NS,2016-01-27,3.7652854919433594,2016-01-28,3.7692364131037768,1,6266,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=79.5% (>= 50%); VOLAR rank 2/5 (VOLAR=1.52); MVO weight=19.1% of capped cash (25% of available),indicator_exit: EMA10<20,24.756471991175413,123.31629251200121,-98.5598205208258,0.10493018839796697,-80.72122955448086,3.7669262807179393,3.973707066906403,3.01915210545063,3.7652854919433594,4.733273983001709,1.5166058133843463,0.1910140499804308,23595.200669529873
ZENSARTECH.NS,2016-01-27,160.18893432617188,2016-01-28,160.62988535200313,1,66,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=86.2% (>= 50%); VOLAR rank 5/5 (VOLAR=1.22); MVO weight=8.6% of capped cash (25% of available),indicator_exit: EMA10<20,29.102767704862742,72.13731844387111,-43.03455073900837,0.2752693422214847,-88.66169412295406,165.27840116224937,170.92614655826526,147.39383640289307,163.8117218017578,190.04443359375,1.2162474006891124,0.08567629859820121,10583.250071155626
CHOLAFIN.NS,2016-01-28,120.41161346435547,2016-01-29,121.98951404461745,1,67,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=86.4% (>= 50%); VOLAR rank 5/5 (VOLAR=1.17); MVO weight=6.6% of capped cash (25% of available),indicator_exit: EMA10<20,105.7193388775528,60.8227515898426,44.8965872877102,1.3104222548509181,-39.17793904672958,118.57618022669512,119.87624236871348,120.4221524810791,119.81509399414062,138.6279296875,1.16542976132189,0.06581718761771699,8120.971321110089
HINDPETRO.NS,2016-01-28,76.38601684570312,2016-01-29,75.93722894383437,1,163,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.7% (>= 50%); VOLAR rank 4/5 (VOLAR=1.54); MVO weight=10.1% of capped cash (25% of available),indicator_exit: EMA10<20,-73.15242800460707,80.52292221384826,-153.67535021845532,-0.5875262520564362,-98.48562218308139,76.50660572788459,77.67596340503,71.48247468948364,74.53014373779297,88.0048828125,1.5446008813786758,0.10124797718907486,12492.662613428853
JUBLPHARMA.NS,2016-01-28,224.41567993164062,2016-01-29,226.6430405885784,1,84,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=71.7% (>= 50%); VOLAR rank 3/5 (VOLAR=1.71); MVO weight=15.4% of capped cash (25% of available),indicator_exit: EMA10<20,187.0982951827732,110.44278387878265,76.65551130399055,0.9925156110376365,-96.90539779649953,230.49649275283977,246.37126096838887,202.8202812576294,221.05746459960938,308.5072937011719,1.713500722961411,0.1540158698694668,19003.523357310365
NAVINFLUOR.NS,2016-01-28,333.64947509765625,2016-01-29,336.23652076712256,1,159,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=87.0% (>= 50%); VOLAR rank 1/5 (VOLAR=2.44); MVO weight=43.0% of capped cash (25% of available),indicator_exit: EMA10<20,411.3402614451427,189.2535964578285,222.08666498731418,0.7753783124367475,-85.28630690747573,322.49108703951686,330.75383516006383,242.62711181640626,320.9937438964844,369.0289306640625,2.4388338383094594,0.43010714901730185,53069.539258673816
VTL.NS,2016-01-28,134.516357421875,2016-01-29,134.72907030399554,1,228,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=75.3% (>= 50%); VOLAR rank 2/5 (VOLAR=1.72); MVO weight=24.9% of capped cash (25% of available),indicator_exit: EMA10<20,48.498537123483516,139.08469488437578,-90.58615776089226,0.15813161030924228,-37.70691517263144,129.88073084592247,133.6792389159536,134.35922912597655,128.07240295410156,170.16639709472656,1.723151013155001,0.24881181630643953,30700.090625476587
ABBOTINDIA.NS,2016-01-29,4502.74951171875,2016-02-01,4578.042345432626,3,10,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.5% (>= 50%); VOLAR rank 2/5 (VOLAR=1.41); MVO weight=39.4% of capped cash (25% of available),indicator_exit: EMA10<20,752.9283371387555,171.75880384117795,581.1695332975776,1.6721523930638416,-85.83822352267343,4582.052951318995,4715.898346058156,4242.237333984375,4514.30517578125,5343.19873046875,1.4053380040544248,0.39392964416244375,48615.50007832279
BRITANNIA.NS,2016-01-29,1174.818115234375,2016-02-01,1183.7946449120413,3,43,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=78.6% (>= 50%); VOLAR rank 1/5 (VOLAR=1.66); MVO weight=41.8% of capped cash (25% of available),indicator_exit: EMA10<20,385.990776139653,183.59165509251721,202.3991210471358,0.7640782484763964,-95.59527996290886,1182.4636896960687,1213.6817295869685,1233.7992156982423,1166.4312744140625,1484.70166015625,1.6552182882367101,0.4180471697580725,51591.883259578746
GODREJCP.NS,2016-01-29,378.8048095703125,2016-02-01,381.9126851530604,3,23,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=83.2% (>= 50%); VOLAR rank 5/5 (VOLAR=0.79); MVO weight=7.1% of capped cash (25% of available),indicator_exit: EMA10<20,71.4811384032019,63.703725946422814,7.777412456779082,0.8204424823098799,-85.39510718813568,365.6529312245204,375.50403499394304,376.77721435546874,362.2604064941406,435.1983337402344,0.7867189787671545,0.07145538249925187,8818.425332967494
SRF.NS,2016-01-29,222.38128662109375,2016-02-01,222.3812753631325,3,64,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=77.9% (>= 50%); VOLAR rank 3/5 (VOLAR=1.03); MVO weight=11.7% of capped cash (25% of available),indicator_exit: EMA10<20,-0.0007205095207609702,88.852887456791,-88.85360796631176,-5.0624589076342374e-06,-88.56751024537128,219.91390649047008,226.38255510213972,226.03901054382325,216.63375854492188,278.2696533203125,1.034981976796198,0.11656780358023185,14385.822819030573
3MINDIA.NS,2016-02-01,9177.01171875,2016-02-02,9280.68782169523,1,2,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=80.2% (>= 50%); VOLAR rank 2/5 (VOLAR=1.42); MVO weight=20.4% of capped cash (25% of available),indicator_exit: EMA10<20,207.35220589046003,108.20953092998602,99.14267496047401,1.129737066080061,-76.63108523109553,9200.143734090283,9440.507483966752,9176.909226074218,9179.6123046875,11445.35546875,1.4187884676937652,0.20388279412589497,25197.314787135936
