ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,cci,ema_fast,ema_slow,sma_trend,close,high_52w,volar,mvo_weight,alloc_inr
TATAMOTORS.NS,SELL,2016-01-21,320.52675699143344,269,stop,86221.69763069559,136.64690645226938,-7817.931025891872,-104.10908644586509,347.0452758041536,356.51817822212297,402.12870193481444,336.0606384277344,587.3175659179688,,,
EMAMILTD.NS,SELL,2016-01-28,430.4864460340327,99,indicator_exit: CCI,42618.15815736924,91.41233298140378,-655.6943320917909,-2.933988684246339,430.20166959881556,428.9102015974061,469.50615753173827,428.3705139160156,574.5433349609375,,,
NAVINFLUOR.NS,BUY,2016-01-28,333.64935302734375,224,CCI↑-100; 52w%=87.0% (>= 50%); VOLAR rank 1/1 (VOLAR=2.44); MVO weight=100.0% of capped cash (25% of available),74737.455078125,112.34370258449607,0.0,-85.28577436246334,322.49112308146704,330.75385472416826,242.6271109008789,320.993896484375,369.0289611816406,2.4388334312388578,1.0,74984.45208314856
BPCL.NS,BUY,2016-02-01,81.72193145751953,887,CCI↑-100; 52w%=94.3% (>= 50%); VOLAR rank 1/1 (VOLAR=1.49); MVO weight=100.0% of capped cash (25% of available),72487.35320281982,109.67191811714747,0.0,-25.302094882182352,82.16953387392829,82.62847999174694,79.76490478515625,82.92898559570312,87.94772338867188,1.4936665527315087,1.0,72529.66173735548
NAVINFLUOR.NS,SELL,2016-02-01,290.8277662801395,224,stop,65145.419646751245,114.78224921405763,-9819.16138317231,-23.364776357493238,325.23053654740124,330.78188502084873,244.3546484375,328.4284362792969,369.0289611816406,,,
BAJFINANCE.NS,SELL,2016-02-03,60.58355827097516,1544,target,93541.01397038565,144.24000913896188,7456.855985133003,-21.30992858139129,56.84241804891129,56.91814589520839,50.0406181716919,56.250553131103516,61.120235443115234,,,
CARBORUNIV.NS,BUY,2016-02-03,161.5180206298828,567,CCI↑-100; 52w%=88.8% (>= 50%); VOLAR rank 1/1 (VOLAR=0.61); MVO weight=100.0% of capped cash (25% of available),91580.71769714355,132.34349367789446,0.0,-85.21365161453986,165.07230310267002,167.7252650705105,163.3844143676758,163.50042724609375,184.20066833496094,0.6065272835936331,1.0,91726.34705560013
INDUSINDBK.NS,SELL,2016-02-03,846.346649216177,49,indicator_exit: CCI,41470.98581159267,90.2222495068611,-1183.6708748944163,-8.295292134443049,862.3855973254431,866.167144195239,849.5354391479492,858.8763427734375,920.664794921875,,,
MPHASIS.NS,SELL,2016-02-03,325.8298052002092,45,stop,14662.341234009415,56.11236342633988,-1619.8058074317469,-21.601462041846478,349.35117619320584,353.90571633474315,323.9851791381836,347.081298828125,396.9718017578125,,,
FORTIS.NS,BUY,2016-02-05,167.1966552734375,121,CCI↑-100; 52w%=88.5% (>= 50%); VOLAR rank 2/2 (VOLAR=1.30); MVO weight=29.6% of capped cash (25% of available),20230.795288085938,47.62216770984498,0.0,-50.4627202503415,172.22911700543227,173.15298137640775,169.07780166625977,171.569091796875,193.87857055664062,1.3013901096691205,0.29599974463707746,20364.214631857627
NAVINFLUOR.NS,BUY,2016-02-05,297.8962097167969,162,CCI↑-100; 52w%=80.6% (>= 50%); VOLAR rank 1/2 (VOLAR=2.13); MVO weight=70.4% of capped cash (25% of available),48259.185974121094,80.90324698078723,0.0,-87.09505364923616,307.5015071190078,318.2214996743675,246.8392919921875,297.32647705078125,369.0289611816406,2.1306893989350884,0.7040002553629225,48433.867126037134
CHENNPETRO.NS,BUY,2016-02-10,130.83706665039062,463,CCI↑-100; 52w%=66.7% (>= 50%); VOLAR rank 1/1 (VOLAR=1.66); MVO weight=100.0% of capped cash (25% of available),60577.56185913086,95.53016041690314,0.0,-98.99649533353818,137.32687221112167,141.95923871158058,140.8794217300415,131.4962921142578,197.0699462890625,1.6638848724871267,1.0,60686.26812379069
GILLETTE.NS,SELL,2016-02-10,3625.6064399225525,10,stop,36256.06439922552,84.81225874414295,-4249.330855646255,-113.19651425603782,3846.6962950109264,3900.2590163535033,4096.19014038086,3743.48388671875,4792.0263671875,,,
CHENNPETRO.NS,SELL,2016-02-11,118.52116921496939,463,stop,54875.301346530825,104.12796686869915,-5901.918639885635,-85.66349465770064,136.146907563716,140.89998422956248,141.20922885894777,130.83706665039062,197.0699462890625,,,
DEEPAKFERT.NS,BUY,2016-02-11,108.33432006835938,589,CCI↑-100; 52w%=85.8% (>= 50%); VOLAR rank 1/2 (VOLAR=0.58); MVO weight=100.0% of capped cash (25% of available),63808.91452026367,99.36708795484822,0.0,-77.61111667939277,116.23965835474426,118.49652056575407,110.07613243103027,112.84658813476562,131.58050537109375,0.5752223101767422,1.0,63822.30879187958
FORTIS.NS,SELL,2016-02-11,152.98121578180485,121,stop,18510.727109598385,64.64579735718613,-1832.336143554582,-118.83229593776035,168.40261469441978,170.6178303689619,169.150096282959,164.01669311523438,193.87857055664062,,,
BPCL.NS,SELL,2016-02-12,74.45641912200288,887,stop,66042.84376121656,115.71324237494862,-6669.894602095362,-116.00992868929364,78.94771104031565,80.19426038207403,80.03025695800781,77.0219497680664,87.94772338867188,,,
ELGIEQUIP.NS,BUY,2016-02-12,58.294639587402344,1291,CCI↑-100; 52w%=76.4% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.04); MVO weight=100.0% of capped cash (25% of available),75258.37970733643,112.96225161476951,0.0,-86.55151636587627,59.090301550735056,59.5245227826335,62.93814073562622,58.67642593383789,76.83220672607422,-0.037230047326428754,1.0,75300.0079095005
NAVINFLUOR.NS,SELL,2016-02-12,271.5109730375605,162,stop,43984.777632084806,92.83007222419059,-4448.141661241267,-65.21198620071449,298.11117634474317,308.4401785150061,250.02543228149415,287.5757141113281,369.0289611816406,,,
BLUESTARCO.NS,BUY,2016-02-15,150.597900390625,105,CCI↑-100; 52w%=84.5% (>= 50%); VOLAR rank 2/2 (VOLAR=0.65); MVO weight=28.1% of capped cash (25% of available),15812.779541015625,37.43526916207764,0.0,-95.7531996644658,153.98567290109068,156.96862548511618,156.24569076538086,149.69776916503906,177.2428436279297,0.6519349232586477,0.28052050239638365,15837.394371071088
GSPL.NS,BUY,2016-02-15,118.1839828491211,343,CCI↑-100; 52w%=89.5% (>= 50%); VOLAR rank 1/2 (VOLAR=0.89); MVO weight=71.9% of capped cash (25% of available),40537.106117248535,71.7340030262576,0.0,-77.42960578387851,120.72538539749485,121.98771527356584,112.51858825683594,120.2518539428711,134.32244873046875,0.8918974989074819,0.7194794976036162,40619.77804869161
DEEPAKFERT.NS,SELL,2016-02-25,110.42930081513197,589,indicator_exit: CCI,65042.85818011273,114.67585133319801,1019.9007205610104,-20.71899432920504,111.55382823906707,113.2270600087242,110.3744584274292,110.91275787353516,131.58050537109375,,,
ECLERX.NS,BUY,2016-02-25,884.2173461914062,66,CCI↑-100; 52w%=89.3% (>= 50%); VOLAR rank 1/1 (VOLAR=1.71); MVO weight=100.0% of capped cash (25% of available),58358.34484863281,92.89504882333569,0.0,-25.484505430026413,880.7658779969288,884.773416614314,836.559223022461,876.5771484375,981.456787109375,1.7061951027201971,1.0,58574.45426934446
AARTIIND.NS,BUY,2016-03-01,103.41072845458984,563,CCI↑-100; 52w%=75.8% (>= 50%); VOLAR rank 1/1 (VOLAR=1.77); MVO weight=100.0% of capped cash (25% of available),58220.24011993408,92.73106243985046,0.0,-87.36103638860344,101.8099055238914,104.88272300540088,102.16506652832031,99.8367691040039,131.65658569335938,1.7732105979256503,1.0,58266.97726693016
ECLERX.NS,SELL,2016-03-01,868.6061258095662,66,indicator_exit: CCI,57328.004303431364,106.6724156324055,-1229.9080096571877,-15.64412295728992,879.9772748265484,883.3605001196805,838.280239868164,875.0556640625,981.456787109375,,,
AARTIIND.NS,SELL,2016-03-02,110.03956334381489,563,target,61952.27416256778,111.4696609298928,3527.8333192639584,-47.14307040125814,102.10096423856385,104.74253304818077,102.31903930664062,103.41072845458984,131.65658569335938,,,
WELSPUNLIV.NS,BUY,2016-03-02,79.46710968017578,744,CCI↑-100; 52w%=90.8% (>= 50%); VOLAR rank 1/1 (VOLAR=2.37); MVO weight=100.0% of capped cash (25% of available),59123.52960205078,93.8036337906527,0.0,-63.42427000525928,78.54849154633573,79.03161820451086,70.88124853134156,78.51551055908203,86.47935485839844,2.3669469116899857,1.0,59148.935596746145
ELGIEQUIP.NS,SELL,2016-03-08,63.78287747467356,1291,target,82343.69481980357,132.62384306823313,6839.72901778414,190.7921511318231,60.58050523774687,59.90255665794227,62.625032329559325,63.04317092895508,76.83220672607422,,,
MUTHOOTFIN.NS,BUY,2016-03-09,147.9645538330078,438,CCI↑-100; 52w%=82.8% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.01); MVO weight=100.0% of capped cash (25% of available),64808.47457885742,100.55397156578277,0.0,-81.68198870046197,148.66627203158575,150.62903818647456,150.4454753112793,147.8387908935547,178.58526611328125,-0.010556817704672912,1.0,64897.37003196962
GSPL.NS,SELL,2016-03-10,117.06013789489015,343,indicator_exit: CCI,40151.62729794732,88.85353906865433,-546.0663613961267,-24.53422519611601,116.95229458330572,117.6351109205081,113.51960922241211,116.02619171142578,134.32244873046875,,,
TITAGARH.NS,BUY,2016-03-10,90.12210083007812,651,CCI↑-100; 52w%=56.1% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.04); MVO weight=100.0% of capped cash (25% of available),58669.48764038086,93.26450164111407,0.0,-93.37772914941131,97.53089419518696,106.87885261854505,113.36591136932373,89.6357421875,159.76849365234375,-0.03873983973332168,1.0,58685.806334083485
APOLLOHOSP.NS,BUY,2016-03-11,1368.314208984375,44,CCI↑-100; 52w%=93.7% (>= 50%); VOLAR rank 1/1 (VOLAR=0.59); MVO weight=100.0% of capped cash (25% of available),60205.8251953125,95.08875807186523,0.0,-93.93033300457571,1378.942462910509,1383.90930180101,1316.9122106933594,1357.91748046875,1449.747802734375,0.5879569697852398,1.0,60271.685344043406
WELSPUNLIV.NS,SELL,2016-03-11,87.66280775858117,744,target,65221.12897238439,114.86079052272541,5888.934946020229,141.84406900608224,79.79445019297637,79.49865321858746,71.79192125320435,83.08406829833984,86.47935485839844,,,
BLUESTARCO.NS,SELL,2016-03-21,165.3853809217461,105,target,17365.46499678334,62.10628627665737,1453.143900328981,136.75799136471383,156.41214932648782,153.85043596835908,156.99612190246583,163.94290161132812,177.2428436279297,,,
IDEA.NS,BUY,2016-03-21,61.09580993652344,810,CCI↑-100; 52w%=50.5% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.21); MVO weight=100.0% of capped cash (25% of available),49487.606048583984,82.36188034772492,0.0,-72.72411491589925,61.18219110740386,62.19212585998408,85.58631324768066,61.09580993652344,120.88523864746094,-1.2147418039645541,1.0,49522.296533323984
PFIZER.NS,BUY,2016-03-22,1420.341796875,37,CCI↑-100; 52w%=63.1% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.28); MVO weight=100.0% of capped cash (25% of available),52552.646484375,86.00132775142578,0.0,-88.69282275857417,1477.9428349994746,1549.3931183887305,1891.2850604248047,1406.2930908203125,2227.498291015625,-0.2831623909266102,1.0,53278.865969125785
TITAGARH.NS,SELL,2016-03-22,99.4018077001351,651,target,64710.57681278795,114.33114064904709,5833.493530116925,-15.112529595541124,93.1694434210736,98.50197991634163,113.2937520980835,94.4506607055664,159.76849365234375,,,
CARBORUNIV.NS,SELL,2016-03-29,165.61269231512944,567,indicator_exit: CCI,93902.39654267838,144.6149095877538,2044.720442269187,-0.9896719984145864,164.86380553211913,164.43598607127387,163.30574928283693,164.75559997558594,183.1355438232422,,,
MUTHOOTFIN.NS,SELL,2016-03-29,147.60549533263278,438,indicator_exit: CCI,64651.20695569316,114.26955000307781,-372.09114473312275,-0.6956735464805708,149.53391962230472,149.91406340620333,150.20475456237793,147.4783172607422,176.27700805664062,,,
ASIANPAINT.NS,BUY,2016-03-30,814.296875,97,CCI↑-100; 52w%=93.0% (>= 50%); VOLAR rank 1/2 (VOLAR=0.74); MVO weight=100.0% of capped cash (25% of available),78986.796875,117.38939653015626,0.0,-82.51288958106119,795.747941700554,800.0401379043375,776.8346917724609,790.519287109375,850.3038940429688,0.7412688563705379,1.0,79692.88377578936
APLLTD.NS,BUY,2016-03-31,534.1416015625,74,CCI↑-100; 52w%=78.3% (>= 50%); VOLAR rank 1/2 (VOLAR=1.27); MVO weight=53.8% of capped cash (25% of available),39526.478515625,70.53397774832422,0.0,-88.03245037781969,545.0682175997266,548.3971314503975,597.8490686035157,539.9434814453125,689.3455810546875,1.270803008950122,0.5383582918618122,39580.09781399326
IDEA.NS,SELL,2016-03-31,67.3041710187312,810,target,54516.378525172266,103.75561818028486,4842.654978060275,127.55045350016908,62.78539156758866,62.654757214686896,84.34511564254761,65.37640380859375,120.88523864746094,,,
SJVN.NS,BUY,2016-03-31,16.678369522094727,2034,CCI↑-100; 52w%=87.0% (>= 50%); VOLAR rank 2/2 (VOLAR=1.08); MVO weight=46.2% of capped cash (25% of available),33923.803607940674,63.88132794689041,0.0,-63.5360913172591,16.652850560795205,16.68282437025246,15.340654435157775,16.445510864257812,18.896108627319336,1.0823797821601395,0.4616417081381878,33939.895120661546
SJVN.NS,SELL,2016-04-06,16.73658663766426,2034,indicator_exit: CCI,34042.21722100911,82.51560039837817,-27.983315276837516,-14.194692821059277,16.730178691910414,16.719737216530444,15.408056282997132,16.59105110168457,18.896108627319336,,,
ASIANPAINT.NS,SELL,2016-04-07,797.8142272611418,97,indicator_exit: CCI,77387.98004433076,127.48275482586901,-1843.68898202527,-32.1333210442814,802.3513684596918,802.6354699769527,781.1756188964844,797.1679077148438,850.3038940429688,,,
PIIND.NS,BUY,2016-04-08,564.9461059570312,146,CCI↑-100; 52w%=78.6% (>= 50%); VOLAR rank 1/2 (VOLAR=0.31); MVO weight=100.0% of capped cash (25% of available),82482.13146972656,121.53977779994216,0.0,-87.63399931716206,547.5026419527297,551.0101185521033,617.5167939758301,546.0596313476562,694.8501586914062,0.31301251646829376,1.0,82928.8683048685
APLLTD.NS,SELL,2016-04-11,490.046335718233,74,stop,36263.428843149246,84.81989866245608,-3418.4035488865366,-214.83566727417158,522.8761198053211,533.2336756746529,598.5207817077637,493.9290466308594,689.3455810546875,,,
COALINDIA.NS,BUY,2016-04-11,135.24407958984375,527,CCI↑-100; 52w%=69.0% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.14); MVO weight=100.0% of capped cash (25% of available),71273.62994384766,108.23073583710436,0.0,-98.85664245386523,137.13597928914552,138.59936602751816,152.3559173965454,134.8341522216797,195.45314025878906,-0.1422622592115355,1.0,71322.60272910858
PETRONET.NS,BUY,2016-04-12,91.38433837890625,824,CCI↑-100; 52w%=91.2% (>= 50%); VOLAR rank 1/1 (VOLAR=1.70); MVO weight=100.0% of capped cash (25% of available),75300.69482421875,113.01249683844628,0.0,-66.17197131685981,86.53591032168164,86.96298820446017,76.10088516235352,86.47042846679688,94.8134536743164,1.697927944227073,1.0,75370.77557272432
PIIND.NS,SELL,2016-04-12,600.7722313897219,146,target,87712.7457828994,138.19372875165453,4970.880806621241,132.80505750265678,553.3218994877261,553.5658581004747,616.9166520690918,565.2366333007812,694.8501586914062,,,
MARUTI.NS,BUY,2016-04-13,3407.0517578125,16,CCI↑-100; 52w%=75.4% (>= 50%); VOLAR rank 1/1 (VOLAR=0.54); MVO weight=100.0% of capped cash (25% of available),54512.828125,88.32885919259375,0.0,-52.51202583251289,3255.440915472832,3285.3625101963444,3815.7414489746093,3262.885009765625,4325.83056640625,0.5375203196157804,1.0,56517.34874246002
BEML.NS,BUY,2016-04-18,743.5035400390625,84,CCI↑-100; 52w%=60.5% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.14); MVO weight=100.0% of capped cash (25% of available),62454.29736328125,97.75860741494432,0.0,-91.87401778698148,739.4520110157794,763.224273661191,922.3963357543945,734.9176635742188,1215.2828369140625,-0.1430322353762516,1.0,62529.164943945914
PETRONET.NS,SELL,2016-04-18,95.60357509880784,824,target,78777.34588141766,128.92409128145798,3234.714469079004,161.77261995272866,88.2029706373205,87.79871462117471,76.38240280151368,91.73784637451172,94.8134536743164,,,
APOLLOHOSP.NS,SELL,2016-04-26,1281.1475118019862,44,indicator_exit: CCI,56370.49051928739,105.67908508765186,-4036.102519184625,-55.70991953187795,1317.0710235948693,1323.134006215869,1335.37646484375,1287.120849609375,1449.747802734375,,,
INDUSTOWER.NS,BUY,2016-04-28,261.5730895996094,233,CCI↑-100; 52w%=78.2% (>= 50%); VOLAR rank 1/1 (VOLAR=0.35); MVO weight=100.0% of capped cash (25% of available),60946.529876708984,95.9682752547835,0.0,-34.16062401778286,264.3642522969636,265.4611045952555,279.40719596862795,264.958251953125,339.00836181640625,0.34945278464064805,1.0,60957.3538098218
GVT&D.NS,BUY,2016-05-02,369.4342346191406,160,CCI↑-100; 52w%=64.1% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.85); MVO weight=100.0% of capped cash (25% of available),59109.4775390625,93.78694828674806,0.0,-94.81729036856531,380.5552314492973,388.06793395043036,464.4949055480957,370.35845947265625,577.5238037109375,-0.8526524657282348,1.0,59333.41150770361
PFIZER.NS,SELL,2016-05-02,1477.043887258229,37,indicator_exit: CCI,54650.623828554475,103.89488506348538,1908.081131364562,-38.18047751050417,1481.9385069142595,1486.120134658201,1865.2510430908203,1471.3310546875,2227.498291015625,,,
ASTRAZEN.NS,BUY,2016-05-04,1131.1424560546875,54,CCI↑-100; 52w%=89.6% (>= 50%); VOLAR rank 1/1 (VOLAR=0.97); MVO weight=100.0% of capped cash (25% of available),61081.692626953125,96.12876831539991,0.0,-88.79454291428722,1139.4243716921899,1144.9905674167362,1153.5545971679687,1128.9764404296875,1260.412841796875,0.9719591586110338,1.0,62152.523213592234
COALINDIA.NS,SELL,2016-05-04,133.9661334583196,527,indicator_exit: CCI,70600.15233253443,120.44102163068521,-902.1493687810147,-9.998929536281306,137.4888304949991,137.5994521728324,149.18332874298096,134.61717224121094,195.45314025878906,,,
GILLETTE.NS,BUY,2016-05-05,3863.437744140625,16,CCI↑-100; 52w%=77.9% (>= 50%); VOLAR rank 1/1 (VOLAR=0.46); MVO weight=100.0% of capped cash (25% of available),61815.00390625,96.99950652830468,0.0,-97.25998421825015,3735.898528924956,3774.8964729939835,4083.9271643066404,3734.01904296875,4792.0263671875,0.4599049143857976,1.0,62235.34686765929
INDUSTOWER.NS,SELL,2016-05-05,264.46455459012566,233,indicator_exit: CCI,61620.24121949928,111.12520796255586,466.61785957295456,-5.767862052301831,265.0494048041422,265.3893952003535,278.1064743804932,263.90045166015625,339.00836181640625,,,
GVT&D.NS,SELL,2016-05-06,331.65902622154493,160,stop,53065.44419544719,102.2504102010221,-6240.070702103081,-142.00145432102408,365.3722958897845,376.96012733944485,460.5752716064453,340.8815002441406,577.5238037109375,,,
NHPC.NS,BUY,2016-05-06,13.18980884552002,4548,CCI↑-100; 52w%=86.3% (>= 50%); VOLAR rank 1/1 (VOLAR=0.74); MVO weight=100.0% of capped cash (25% of available),59987.25062942505,94.82922132088308,0.0,-99.59093085807766,13.326661437239792,13.639030462994542,11.629282879829407,12.972053527832031,15.02518367767334,0.7377847763252413,1.0,59998.14446077625
BEML.NS,SELL,2016-05-12,717.3164222803057,84,indicator_exit: CCI,60254.57947154568,109.70846227125833,-2407.184961421775,-11.333165187992188,710.748376411216,722.0349967809927,898.1049060058593,712.5941772460938,1215.2828369140625,,,
PERSISTENT.NS,BUY,2016-05-12,332.0788879394531,180,CCI↑-100; 52w%=93.0% (>= 50%); VOLAR rank 1/1 (VOLAR=0.44); MVO weight=100.0% of capped cash (25% of available),59774.19982910156,94.57624352227418,0.0,-63.23288827013091,328.3409243030533,328.3814003001321,299.9750271606445,326.5340576171875,351.1568298339844,0.4425739594522432,1.0,60013.84225040837
GILLETTE.NS,SELL,2016-05-16,4107.228257918977,16,target,65715.65212670363,115.37381181015509,3688.27490211517,154.3197169631296,3911.0988487447507,3866.11811754173,4078.475886230469,4067.84033203125,4792.0263671875,,,
OFSS.NS,BUY,2016-05-16,2270.212646484375,27,CCI↑-100; 52w%=83.0% (>= 50%); VOLAR rank 1/1 (VOLAR=0.35); MVO weight=100.0% of capped cash (25% of available),61295.741455078125,96.38293117820851,0.0,-85.55382174667442,2318.883115515565,2329.0785754608246,2449.9256176757813,2296.482177734375,2765.190185546875,0.3537075876377302,1.0,61446.71781097578
MARICO.NS,BUY,2016-05-25,217.70896911621094,278,CCI↑-100; 52w%=91.9% (>= 50%); VOLAR rank 1/1 (VOLAR=1.00); MVO weight=100.0% of capped cash (25% of available),60523.09341430664,95.46548425870819,0.0,-82.62845548859649,215.8588082615545,216.90647989956057,191.51847633361817,213.3686981201172,232.11874389648438,0.9977936813112406,1.0,60586.4025251998
MARUTI.NS,SELL,2016-05-25,3628.643329058452,16,target,58058.29326493523,107.4300217828034,3349.706258959832,37.933286915990415,3562.7958129369867,3523.831273090247,3789.5084826660154,3582.900634765625,4325.83056640625,,,
ASTRAZEN.NS,SELL,2016-05-26,1016.0787487223436,54,stop,54868.25243100655,104.12065428144079,-6413.6896185434125,-79.23541625275024,1090.1179251239905,1105.2506074245764,1148.8984368896483,1077.1893310546875,1260.412841796875,,,
PETRONET.NS,BUY,2016-05-26,95.32606506347656,620,CCI↑-100; 52w%=94.4% (>= 50%); VOLAR rank 1/1 (VOLAR=1.48); MVO weight=100.0% of capped cash (25% of available),59102.16033935547,93.7782597999127,0.0,-59.09210048919802,94.58281815630374,94.85724945954807,80.28191192626953,94.65437316894531,100.2752914428711,1.4794771280039007,1.0,59122.79574473974
CANFINHOME.NS,BUY,2016-05-27,219.90240478515625,275,CCI↑-100; 52w%=89.3% (>= 50%); VOLAR rank 1/1 (VOLAR=1.49); MVO weight=100.0% of capped cash (25% of available),60473.16131591797,95.40619458548888,0.0,-91.184466257227,220.56675230373762,222.06080873945226,185.78801818847657,219.23654174804688,245.4770050048828,1.4907138118924017,1.0,60558.1917963797
NHPC.NS,SELL,2016-05-27,14.30347589203562,4548,target,65052.20835697799,114.68555126277911,4855.442954969286,81.53566049967218,13.630516937593374,13.566983922662072,11.813885073661805,14.09194278717041,15.02518367767334,,,
JUBLPHARMA.NS,BUY,2016-06-01,248.81390380859375,243,CCI↑-100; 52w%=80.6% (>= 50%); VOLAR rank 1/1 (VOLAR=1.56); MVO weight=100.0% of capped cash (25% of available),60461.77862548828,95.39267871057655,0.0,-82.24498345845389,246.46953190371406,252.7873955163548,256.3907643890381,248.53976440429688,308.50726318359375,1.5608519038158193,1.0,60477.13970671721
MARICO.NS,SELL,2016-06-01,217.1013342838209,278,indicator_exit: CCI,60354.17093090221,109.81177904874355,-374.19974671188106,-7.141675151857897,218.09433730970974,217.92759702333913,192.34441207885743,216.32009887695312,232.11874389648438,,,
BLUESTARCO.NS,BUY,2016-06-02,194.2391357421875,309,CCI↑-100; 52w%=97.2% (>= 50%); VOLAR rank 1/1 (VOLAR=0.92); MVO weight=100.0% of capped cash (25% of available),60019.89294433594,94.86798100146216,0.0,-58.25762622179822,195.57713698040914,194.803412193032,166.22157333374022,194.88037109375,200.58248901367188,0.9200437304698723,1.0,60203.943374472154
PETRONET.NS,SELL,2016-06-02,96.08610929859115,620,indicator_exit: CCI,59573.387765126514,109.00178990786884,268.4473760632652,-2.0352318044764326,95.93726605970211,95.58302818573296,81.01687503814698,96.29822540283203,100.2752914428711,,,
IGL.NS,BUY,2016-06-03,49.776004791259766,1213,CCI↑-100; 52w%=96.3% (>= 50%); VOLAR rank 1/1 (VOLAR=1.28); MVO weight=100.0% of capped cash (25% of available),60378.293811798096,95.29354834189193,0.0,-52.05859430908763,50.07920491835488,50.16843065961979,45.594864234924316,50.22578811645508,52.170448303222656,1.2755763990857434,1.0,60414.81268262749
OFSS.NS,SELL,2016-06-03,2261.807084757561,27,indicator_exit: CCI,61068.791288454144,110.55313049539006,-433.8862282975789,-31.877191863207234,2278.0915403469517,2286.729551545796,2432.5409912109376,2262.268798828125,2765.190185546875,,,
