ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,cci,ema_fast,ema_slow,sma_trend,close,high_52w,volar,mvo_weight,alloc_inr
GLAXO.NS,BUY,2016-01-13,1330.5682373046875,2,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=87.1% (>= 50%); VOLAR rank 5/5 (VOLAR=0.75); MVO weight=2.4% of capped cash (25% of available),2661.136474609375,9.059849416770017,0.0,-64.13529310571838,1321.0794225240334,1322.7668802947844,1329.8043969726561,1320.8536376953125,1516.353271484375,0.7511172186745164,0.0238531602108895,2981.377310895203
GODREJCP.NS,BUY,2016-01-13,393.3700866699219,65,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=90.2% (>= 50%); VOLAR rank 3/5 (VOLAR=1.06); MVO weight=20.5% of capped cash (25% of available),25569.055633544922,53.960850073605044,0.0,-60.574859717424346,395.10045514453157,396.43908473717426,375.00570709228515,392.5041809082031,435.1983337402344,1.056643592169729,0.20463906697086653,25577.586608887923
JUBLPHARMA.NS,BUY,2016-01-13,261.18438720703125,204,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=90.9% (>= 50%); VOLAR rank 1/5 (VOLAR=2.21); MVO weight=42.6% of capped cash (25% of available),53281.614990234375,86.86690932909424,0.0,-76.8705430877291,283.2485149780914,285.0370494388432,196.8310404586792,280.3054504394531,308.5072937011719,2.2120035022572813,0.4264007923869658,53295.31334761575
NATIONALUM.NS,SELL,2016-01-13,21.48332517211502,5862,indicator_exit: EMA10<20,125935.25215893825,177.8459862011955,802.6938238166192,-98.69141517350795,21.74492247480765,22.004527001107142,22.415308666229247,21.286752700805664,28.828678131103516,,,
APLLTD.NS,SELL,2016-01-14,554.3948642935868,73,stop,40470.825093431835,89.18467677687674,-2617.7173701731786,-69.03933000565848,601.5614688565051,605.1440848465407,569.6109939575196,588.0108032226562,689.3456420898438,,,
EMAMILTD.NS,BUY,2016-01-14,435.43084716796875,93,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=74.4% (>= 50%); VOLAR rank 2/5 (VOLAR=1.03); MVO weight=33.0% of capped cash (25% of available),40495.068786621094,71.68408764764662,0.0,-21.544522992815754,422.01223577293916,424.0960418130775,469.57765228271484,427.46368408203125,574.543212890625,1.028100763028189,0.33019515162117696,40906.142858430285
GILLETTE.NS,BUY,2016-01-14,4034.121826171875,15,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.7% (>= 50%); VOLAR rank 1/5 (VOLAR=1.24); MVO weight=51.1% of capped cash (25% of available),60511.827392578125,95.45210691691162,0.0,-83.10388524493132,4059.5852851910427,4070.839284065809,4119.693590087891,4059.725830078125,4792.025390625,1.236140508775998,0.5114976496275614,63366.756975950804
GLAXO.NS,SELL,2016-01-14,1328.710143955445,2,indicator_exit: EMA10<20,2657.42028791089,32.256823751200486,-45.03285986645572,-30.19415516740658,1322.8046615750613,1323.5098666766798,1329.9470922851563,1330.5682373046875,1516.353271484375,,,
GODREJCP.NS,SELL,2016-01-14,391.46828571017676,65,indicator_exit: EMA10<20,25445.43857116149,73.59725064635435,-251.17516310339198,-53.80276550369172,394.78584269460254,396.1467992069597,375.2896701049805,393.3700866699219,435.1983337402344,,,
INDUSINDBK.NS,BUY,2016-01-14,867.1506958007812,22,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=96.2% (>= 50%); VOLAR rank 3/5 (VOLAR=0.77); MVO weight=15.8% of capped cash (25% of available),19077.315307617188,45.16375072314478,0.0,-68.45090404856768,886.2297854427939,888.0163488593925,849.2688708496094,885.49609375,920.6647338867188,0.7723634362440955,0.15830719875126167,19611.84728437941
JUBLPHARMA.NS,SELL,2016-01-14,254.74216167271382,204,stop,51967.40098123362,101.11129358233765,-1502.1922119121873,-208.68527803092093,279.2368553833532,282.7653673215278,197.6031980895996,261.18438720703125,308.5072937011719,,,
BPCL.NS,BUY,2016-01-15,86.58726501464844,369,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=96.0% (>= 50%); VOLAR rank 2/5 (VOLAR=1.55); MVO weight=25.8% of capped cash (25% of available),31950.700790405273,61.53845382273197,0.0,46.15187992837483,83.38994567360305,83.41836015710001,79.20460960388183,84.43778228759766,87.94770050048828,1.5458391058404986,0.2583780265663348,32006.640356310952
COFORGE.NS,BUY,2016-01-15,89.7891616821289,202,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=91.7% (>= 50%); VOLAR rank 4/5 (VOLAR=1.20); MVO weight=14.7% of capped cash (25% of available),18137.41065979004,42.938614820450894,0.0,-47.58499822668203,97.67101230383513,98.94582920789428,80.92302936553955,99.50790405273438,108.4763412475586,1.195069217548063,0.14679668610819382,18184.474895960106
EMAMILTD.NS,SELL,2016-01-15,436.143343666394,93,indicator_exit: EMA10<20,40561.33096097464,89.27856810690086,-94.70048140099897,86.28251374138817,424.45198329930815,425.17554708497187,469.6373704528809,435.43084716796875,574.543212890625,,,
GILLETTE.NS,SELL,2016-01-15,4055.1467158862415,15,indicator_exit: EMA10<20,60827.20073829362,110.30250300911021,109.6187357894758,-88.05383464071217,4054.9555653693756,4067.3423833140055,4118.814743652344,4034.121826171875,4792.025390625,,,
HONAUT.NS,BUY,2016-01-15,8657.9609375,1,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=92.7% (>= 50%); VOLAR rank 3/5 (VOLAR=1.20); MVO weight=13.1% of capped cash (25% of available),8657.9609375,20.496908671203126,0.0,-86.14367138649752,8729.917762241686,8764.835120595626,8327.190219726563,8734.6923828125,9420.3662109375,1.2036279864836623,0.13109340000969716,16239.226543202822
INDUSINDBK.NS,SELL,2016-01-15,869.7985622651864,22,indicator_exit: EMA10<20,19135.5683698341,66.03132411668037,-52.942012622911115,-122.40213120276903,882.760860053337,886.0291438061914,849.4384680175781,867.1506958007812,920.6647338867188,,,
NAVINFLUOR.NS,BUY,2016-01-15,335.53607177734375,171,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=93.4% (>= 50%); VOLAR rank 1/5 (VOLAR=2.37); MVO weight=46.4% of capped cash (25% of available),57376.66827392578,91.72940016846914,0.0,-87.73977057030218,348.0971502581968,348.2540741091537,235.99846977233886,344.614501953125,369.0289306640625,2.3673849532193514,0.4637318873157742,57444.899383728
COFORGE.NS,SELL,2016-01-18,90.37368150820285,202,stop,18255.483664656975,64.07981901091237,11.05457103557336,-164.88103609056049,96.23794855443398,98.07376563401186,81.08206796646118,89.7891616821289,108.4763412475586,,,
HCLTECH.NS,BUY,2016-01-18,321.80438232421875,102,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=82.4% (>= 50%); VOLAR rank 4/4 (VOLAR=0.77); MVO weight=28.6% of capped cash (25% of available),32824.04699707031,62.57547034860327,0.0,-59.0480592118596,317.724850590578,320.12152909688183,345.17621810913084,320.1617736816406,388.47808837890625,0.7735808475285657,0.28628278156940284,32860.26159549992
HONAUT.NS,SELL,2016-01-18,8721.053121975194,1,indicator_exit: EMA10<20,8721.053121975194,42.93811551898652,-0.34283971499585775,-83.82459119006904,8716.834703197743,8754.656626967471,8329.18265625,8657.9609375,9420.3662109375,,,
INDUSINDBK.NS,BUY,2016-01-18,850.2236938476562,26,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=94.7% (>= 50%); VOLAR rank 2/4 (VOLAR=0.88); MVO weight=19.8% of capped cash (25% of available),22105.816040039062,49.84857860083862,0.0,-98.40506001011428,880.7049637119632,884.6409806032952,849.6945541381835,871.4534301757812,920.6647338867188,0.8846955147616405,0.19847178632983378,22781.093513105436
MFSL.NS,BUY,2016-01-18,447.4723205566406,41,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=83.0% (>= 50%); VOLAR rank 3/4 (VOLAR=0.82); MVO weight=16.4% of capped cash (25% of available),18346.365142822266,43.433294917308295,0.0,-82.43957001843062,483.6727653463564,492.8456240777689,499.02332580566406,476.7820739746094,574.7803344726562,0.8189799642985504,0.1636804228651447,18787.65283725869
NAVINFLUOR.NS,SELL,2016-01-18,311.11968913871584,171,stop,53201.46684272041,102.3915209114392,-4369.322352285281,-90.27756957952697,345.8133178071326,347.04283579183846,236.96279319763184,335.53607177734375,369.0289306640625,,,
SCHAEFFLER.NS,BUY,2016-01-18,739.9559326171875,54,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=81.1% (>= 50%); VOLAR rank 1/4 (VOLAR=0.91); MVO weight=35.2% of capped cash (25% of available),39957.620361328125,71.04591816276319,0.0,-96.62077226389056,753.4776834177012,766.3107299012968,786.5516275024414,730.9413452148438,901.3262939453125,0.9101744282827338,0.3515650092356186,40353.52076703965
HCLTECH.NS,SELL,2016-01-19,331.22154196247993,102,indicator_exit: EMA10<20,33784.59728017295,82.2483439260351,815.7264688280022,7.383392039025477,318.4665836330581,320.2818008328187,344.9283235168457,321.80438232421875,388.47808837890625,,,
INDUSINDBK.NS,SELL,2016-01-19,848.4742728087957,26,indicator_exit: EMA10<20,22060.33109302869,70.08551983789452,-165.419045449107,-155.29711856861442,875.1629146457254,881.3631437694248,849.8948706054688,850.2236938476562,920.6647338867188,,,
LUPIN.NS,BUY,2016-01-19,1605.9749755859375,26,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=80.7% (>= 50%); VOLAR rank 2/4 (VOLAR=1.00); MVO weight=36.5% of capped cash (25% of available),41755.349365234375,73.18055236837549,0.0,-93.17806306129722,1626.4819127873977,1652.7921027712282,1730.72287109375,1608.62060546875,1992.5050048828125,0.9997617317877218,0.3646324839513769,41935.088656488224
MFSL.NS,SELL,2016-01-19,450.1142002854074,41,indicator_exit: EMA10<20,18454.682211701704,64.52152306432063,0.3622508978079466,-158.47418971883477,477.0908662936808,488.52435707575665,499.05470947265627,447.4723205566406,574.7803344726562,,,
SCHAEFFLER.NS,SELL,2016-01-19,747.4586415611458,54,indicator_exit: EMA10<20,40362.766644301875,89.07257629339864,245.0277885175854,-85.174646514267,751.0191832721532,763.800749207572,786.5983850097656,739.9559326171875,901.3262939453125,,,
SWANCORP.NS,BUY,2016-01-19,65.63323211669922,1113,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=89.0% (>= 50%); VOLAR rank 1/4 (VOLAR=1.24); MVO weight=63.5% of capped cash (25% of available),73049.78734588623,110.33975579322937,0.0,-79.92717722220995,66.78569774843812,67.50879395790416,64.39856594085694,65.93157196044922,74.08599853515625,1.2410186027465533,0.6353675160486231,73071.36442211406
ABFRL.NS,BUY,2016-01-20,215.67274475097656,132,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=85.1% (>= 50%); VOLAR rank 1/5 (VOLAR=1.56); MVO weight=23.4% of capped cash (25% of available),28468.802307128906,57.40402667229871,0.0,-88.36288430663377,214.50258512038536,217.88738087528847,191.9741248703003,208.132080078125,244.4553985595703,1.5586828812216615,0.23389248284996497,28632.34453953425
AUROPHARMA.NS,BUY,2016-01-20,759.3418579101562,7,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=92.5% (>= 50%); VOLAR rank 4/5 (VOLAR=1.28); MVO weight=4.5% of capped cash (25% of available),5315.393005371094,12.583693293273562,0.0,-75.98571351969855,786.8668399711233,793.1997078155778,708.6742150878906,778.5885620117188,841.353515625,1.2759091374485272,0.045099130580096874,5520.886475137831
BPCL.NS,SELL,2016-01-20,82.9150564131088,369,indicator_exit: CCI,30595.65581643715,78.94011691790679,-1495.523544708765,-51.86167951773063,83.71910643976345,83.62767247279473,79.4470114517212,83.1750259399414,87.94770050048828,,,
FORTIS.NS,BUY,2016-01-20,169.63131713867188,127,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=87.7% (>= 50%); VOLAR rank 3/5 (VOLAR=1.37); MVO weight=17.7% of capped cash (25% of available),21543.177276611328,49.18049795731195,0.0,-95.1409368179866,173.79220303926368,174.54425370822372,169.07208755493164,170.128173828125,193.87855529785156,1.3749914829385754,0.17660745325798125,21619.700591984914
LUPIN.NS,SELL,2016-01-20,1593.9283968000766,26,indicator_exit: EMA10<20,41442.13831680199,90.19232294268028,-476.5839237434392,-80.67194372477896,1622.7533787507684,1648.3333287535816,1729.5546362304688,1605.9749755859375,1992.5050048828125,,,
SAMMAANCAP.NS,BUY,2016-01-20,465.2723693847656,77,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=88.0% (>= 50%); VOLAR rank 2/5 (VOLAR=1.52); MVO weight=29.6% of capped cash (25% of available),35825.97244262695,66.1399746342099,0.0,-75.11072985358989,471.2316115324457,475.2260137202155,447.57641372680666,470.1972351074219,534.4110107421875,1.515328867098364,0.29554050175918506,36179.09121595817
SJVN.NS,BUY,2016-01-20,16.391801834106445,1858,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=87.0% (>= 50%); VOLAR rank 5/5 (VOLAR=1.27); MVO weight=24.9% of capped cash (25% of available),30455.967807769775,59.76359891075268,0.0,-92.07688703794234,17.019001927201977,17.186549745208247,14.681605548858643,16.448719024658203,18.896106719970703,1.2688253672663712,0.24886043155277188,30464.67133809902
SWANCORP.NS,SELL,2016-01-20,65.48406982421875,1113,indicator_exit: EMA10<20,72883.76971435547,122.81006000429065,-399.16744732828175,-114.8656968944253,66.57615854266741,67.33016902064655,64.41996816635132,65.63323211669922,74.08599853515625,,,
ABFRL.NS,SELL,2016-01-21,216.8555908203125,132,indicator_exit: EMA10<20,28624.93798828125,76.8956824186709,21.835972061374136,-54.93787647065122,214.7153414168565,217.67646314916354,192.48570693969725,215.67274475097656,244.4553985595703,,,
AUROPHARMA.NS,SELL,2016-01-21,771.4777474599626,7,indicator_exit: EMA10<20,5400.344232219739,35.57475570258944,36.79277785278175,-102.94514674604686,781.8622977782202,789.9751506817281,709.5739694213867,759.3418579101562,841.353515625,,,
BAJFINANCE.NS,BUY,2016-01-21,55.579288482666016,2045,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=89.3% (>= 50%); VOLAR rank 1/5 (VOLAR=2.02); MVO weight=92.6% of capped cash (25% of available),113659.644947052,158.56014436799927,0.0,-94.15949257855424,56.79377490661796,57.06990393780829,49.45044130325317,54.58570098876953,61.12022399902344,2.019773497547466,0.9259711135830361,113683.15441730378
FORTIS.NS,SELL,2016-01-21,171.12192559678715,127,indicator_exit: EMA10<20,21732.484550791967,69.74540986789889,70.38136635542915,-92.60021072290509,173.03567833006517,174.07635498731403,169.09146545410155,169.63131713867188,193.87855529785156,,,
PIIND.NS,BUY,2016-01-21,611.0615844726562,14,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.9% (>= 50%); VOLAR rank 3/5 (VOLAR=0.96); MVO weight=7.4% of capped cash (25% of available),8554.862182617188,20.252832060301024,0.0,-93.16400465846178,625.9774802047718,629.6568255407312,634.7580438232421,590.0653076171875,694.8501586914062,0.9596439786851687,0.07402888641696391,9088.660761042265
SAMMAANCAP.NS,SELL,2016-01-21,481.70003081446225,77,indicator_exit: EMA10<20,37090.902372713594,85.67832466686731,1113.111630785563,-75.75024620261628,470.1481129601402,474.27804759302984,448.1242010498047,465.2723693847656,534.4110107421875,,,
SJVN.NS,SELL,2016-01-21,16.56255008137703,1858,indicator_exit: EMA10<20,30773.21805119852,79.12432104562167,178.36232347237095,-75.32304748683897,16.90496554663915,17.110859467960456,14.694063744544984,16.391801834106445,18.896106719970703,,,
BAJFINANCE.NS,SELL,2016-01-22,56.30475171727466,2045,indicator_exit: EMA10<20,115143.21726182668,166.65026444672256,1158.3619059599607,-61.82356538952732,56.57295919317215,56.927940561128075,49.530187072753904,55.579288482666016,61.12022399902344,,,
ECLERX.NS,BUY,2016-01-22,909.1556396484375,17,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=91.1% (>= 50%); VOLAR rank 5/5 (VOLAR=1.36); MVO weight=13.1% of capped cash (25% of available),15455.645874023438,36.589788776038326,0.0,-76.23229003324774,884.499034617798,898.4277528147692,822.0864587402343,894.30517578125,981.4567260742188,1.3625334548924848,0.13110892108380606,16133.714975571052
GODFRYPHLP.NS,BUY,2016-01-22,350.5316467285156,62,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=74.1% (>= 50%); VOLAR rank 3/5 (VOLAR=1.72); MVO weight=17.9% of capped cash (25% of available),21732.96209716797,49.40584959194983,0.0,-62.717401330721394,351.4596904701294,364.0332325341303,219.42350635528564,349.7370910644531,471.67608642578125,1.7213929993910937,0.17910196046105573,22039.537491103463
KAJARIACER.NS,BUY,2016-01-22,448.7127685546875,57,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=94.7% (>= 50%); VOLAR rank 2/5 (VOLAR=1.78); MVO weight=20.8% of capped cash (25% of available),25576.627807617188,53.96984131853149,0.0,-78.24451140490994,435.17246057046293,439.3041157440159,378.2180387878418,435.8837890625,460.1008605957031,1.7776115065389821,0.20845556052154035,25651.668633423258
NATCOPHARM.NS,BUY,2016-01-22,486.5118103027344,43,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.5% (>= 50%); VOLAR rank 4/5 (VOLAR=1.66); MVO weight=17.2% of capped cash (25% of available),20920.007843017578,48.440542832846134,0.0,-74.38912286666604,494.83156862631046,505.21969507460085,441.53596130371096,478.404052734375,566.3916625976562,1.6612965510988877,0.1723498744580957,21208.654053410715
PIIND.NS,SELL,2016-01-22,613.9576396232195,14,indicator_exit: EMA10<20,8595.406954725073,42.6595069538491,-22.367566906264535,-54.408762727077736,623.265499162569,627.8858502009145,634.8985491943359,611.0615844726562,694.8501586914062,,,
WELSPUNLIV.NS,BUY,2016-01-22,75.40668487548828,504,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=88.2% (>= 50%); VOLAR rank 1/5 (VOLAR=2.19); MVO weight=30.9% of capped cash (25% of available),38004.969177246094,68.72732843087708,0.0,-71.66514172300417,75.69371078462109,77.18782113555154,65.46709287643432,76.25203704833984,86.47936248779297,2.1902575896934597,0.3089836834755021,38022.23860960094
AARTIIND.NS,BUY,2016-01-25,113.0509033203125,295,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=84.2% (>= 50%); VOLAR rank 3/5 (VOLAR=1.90); MVO weight=27.1% of capped cash (25% of available),33350.01647949219,63.20000966784791,0.0,-97.89779402120642,112.44714793327479,114.7620313598248,98.46598991394043,110.81088256835938,131.65658569335938,1.9002282461047855,0.27117734088666356,33398.8143505474
BAJAJFINSV.NS,BUY,2016-01-25,191.50421142578125,78,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=92.7% (>= 50%); VOLAR rank 5/5 (VOLAR=1.69); MVO weight=12.2% of capped cash (25% of available),14937.328491210938,35.36272109406373,0.0,-83.3221697417755,188.25416375915964,190.2220832748985,173.17776161193848,188.25518798828125,202.98780822753906,1.6922206494863936,0.1221434770971552,15043.466767391887
CANFINHOME.NS,BUY,2016-01-25,193.3899383544922,107,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=92.9% (>= 50%); VOLAR rank 4/5 (VOLAR=1.79); MVO weight=16.9% of capped cash (25% of available),20692.723403930664,48.17066392616769,0.0,-19.396289252916567,179.62572888213737,184.4698433341456,156.8175368499756,191.72999572753906,206.3413848876953,1.7922537364856084,0.16872692390763583,20780.78938713868
ECLERX.NS,SELL,2016-01-25,902.5075427105905,17,indicator_exit: EMA10<20,15342.62822608004,57.62083588427923,-207.22827260371585,-26.07804769368613,888.9820537142779,899.4494563227375,822.7549887084961,909.1556396484375,981.4567260742188,,,
GODFRYPHLP.NS,SELL,2016-01-25,354.5481833863209,62,indicator_exit: EMA10<20,21981.987369951894,70.00424558951232,129.61517760246403,-56.99529472193435,351.2909552443814,362.74736721930987,220.54478797912597,350.5316467285156,471.67608642578125,,,
KAJARIACER.NS,SELL,2016-01-25,453.19832506016047,57,indicator_exit: EMA10<20,25832.304528429147,73.99858771161956,127.70829178180828,7.017591539780393,437.6343347494128,440.20017791646086,378.6500535583496,448.7127685546875,460.1008605957031,,,
KPRMILL.NS,BUY,2016-01-25,72.49250030517578,403,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=85.0% (>= 50%); VOLAR rank 1/5 (VOLAR=2.08); MVO weight=23.8% of capped cash (25% of available),29214.47762298584,58.289446016399125,0.0,-80.93080158306569,74.74318606425825,76.89194535646185,68.04811017990113,74.20235443115234,87.26993560791016,2.0839204796765616,0.2377383920513303,29280.3978170085
NATCOPHARM.NS,SELL,2016-01-25,494.2970033538205,43,indicator_exit: EMA10<20,21254.771144214283,69.24982711363477,217.07293125022312,-64.02530616661691,493.31888529475117,503.4379917629945,441.83120391845705,486.5118103027344,566.3916625976562,,,
TATAELXSI.NS,BUY,2016-01-25,822.0292358398438,29,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=77.0% (>= 50%); VOLAR rank 2/5 (VOLAR=1.92); MVO weight=20.0% of capped cash (25% of available),23838.84783935547,51.906390957537724,0.0,-87.98895728996813,819.9919962989579,865.3348023535524,732.1478540039062,791.2271728515625,1027.4971923828125,1.9220918558712992,0.20021386605721503,24658.792364385
WELSPUNLIV.NS,SELL,2016-01-25,76.03029506025818,504,indicator_exit: EMA10<20,38319.268710370125,86.95263927575023,158.61956541740318,-54.57117707147733,75.64152425568784,77.01818911078361,65.67297412872314,75.40668487548828,86.47936248779297,,,
AARTIIND.NS,SELL,2016-01-27,113.82091037481058,295,indicator_exit: EMA10<20,33577.168560569124,82.03315612774577,81.91891528134003,-62.17431231995385,112.55692164000891,114.59906678463315,98.63115703582764,113.0509033203125,131.65658569335938,,,
BAJAJFINSV.NS,SELL,2016-01-27,193.05163324791326,78,indicator_exit: EMA10<20,15058.027393337234,56.98976029015034,28.3464207420826,-12.68596047997973,188.8450815167272,190.34419071783972,173.42617576599122,191.50421142578125,202.98780822753906,,,
CANFINHOME.NS,SELL,2016-01-27,187.97863453240802,107,indicator_exit: EMA10<20,20113.71389496766,68.06608747692282,-695.2462603660961,10.265626244323562,182.1283124225655,185.31937619322622,157.1870947265625,193.3899383544922,206.3413848876953,,,
CHENNPETRO.NS,BUY,2016-01-27,145.6503143310547,348,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=74.5% (>= 50%); VOLAR rank 1/5 (VOLAR=1.96); MVO weight=41.1% of capped cash (25% of available),50686.30938720703,83.78522788422595,0.0,-72.59620915531934,147.20591283059898,150.2099361907422,136.90467330932617,146.77484130859375,197.06997680664062,1.9607163808405874,0.41076542275621886,50740.20774403873
COFORGE.NS,BUY,2016-01-27,92.62450408935547,244,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=82.3% (>= 50%); VOLAR rank 4/5 (VOLAR=1.25); MVO weight=18.3% of capped cash (25% of available),22600.378997802734,50.43582562426495,0.0,-72.14336024271863,88.11786857426225,91.85363830220678,81.78677646636963,89.25699615478516,108.4763412475586,1.2489364405763181,0.18308731270531423,22616.042556918892
KPRMILL.NS,SELL,2016-01-27,74.0256421126209,403,indicator_exit: EMA10<20,29832.333771386224,78.1482420484387,481.4184603355452,-67.87181354225868,74.3339704716978,76.47295058967269,68.16298618316651,72.49250030517578,87.26993560791016,,,
SAREGAMA.NS,BUY,2016-01-27,26.060449600219727,613,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=57.0% (>= 50%); VOLAR rank 3/5 (VOLAR=1.27); MVO weight=12.9% of capped cash (25% of available),15975.055604934692,37.819442489456016,0.0,-78.60972646388963,26.322533019003853,28.193760705782072,27.574064350128175,25.697998046875,45.05304718017578,1.265875776744237,0.12945691595983483,15991.294412341416
TATAELXSI.NS,SELL,2016-01-27,880.1011520216597,29,target,25522.93340862813,73.67764425571127,1558.5015340594132,-58.59329660579801,820.3624034882099,861.2104626855802,733.3928536987305,822.0292358398438,1027.4971923828125,,,
TRIDENT.NS,BUY,2016-01-27,3.7652854919433594,6266,CCI↑-100 + EMA10>20 + Close>SMA200; 52w%=79.5% (>= 50%); VOLAR rank 2/5 (VOLAR=1.52); MVO weight=19.1% of capped cash (25% of available),23593.27889251709,51.61480091664815,0.0,-80.72122955448086,3.7669262807179393,3.973707066906403,3.01915210545063,3.7652854919433594,4.733273983001709,1.5166058133843463,0.1910140499804308,23595.200669529873
