Datetime,Close,High,Low,Open,Volume,vwap
2025-04-21 15:55:00+00:00,190.25,190.30929565429688,190.10000610351562,190.1999969482422,353621,191.93644342836035
2025-04-21 16:00:00+00:00,190.75,190.86270141601562,190.22999572753906,190.24000549316406,355511,191.90815467547048
2025-04-21 16:05:00+00:00,190.89999389648438,190.9499969482422,190.67999267578125,190.77000427246094,243468,191.8927779568933
2025-04-21 16:10:00+00:00,191.14999389648438,191.22999572753906,190.77999877929688,190.88999938964844,249709,191.88052654956138
2025-04-21 16:15:00+00:00,191.0399932861328,191.1699981689453,190.82000732421875,191.16000366210938,253334,191.86782518990873
2025-04-21 16:20:00+00:00,191.27999877929688,191.27999877929688,190.92999267578125,191.03199768066406,231575,191.85855283257058
2025-04-21 16:25:00+00:00,191.1300048828125,191.32000732421875,190.97999572753906,191.2899932861328,217725,191.8498105401045
2025-04-21 16:30:00+00:00,191.5673065185547,191.75,191.11000061035156,191.1199951171875,279366,191.8440347144072
2025-04-21 16:35:00+00:00,191.5800018310547,191.60000610351562,191.47000122070312,191.55999755859375,215740,191.84056976200398
2025-04-21 16:40:00+00:00,191.22999572753906,191.63999938964844,191.1800994873047,191.5800018310547,285880,191.83302753145583
2025-04-21 16:45:00+00:00,190.97000122070312,191.30990600585938,190.8699951171875,191.24000549316406,310930,191.82014805006025
2025-04-21 16:50:00+00:00,190.94000244140625,191.0399932861328,190.77000427246094,190.98989868164062,214580,191.81000783300985
2025-04-21 16:55:00+00:00,190.76499938964844,190.94000244140625,190.67999267578125,190.94000244140625,246772,191.79707376416496
2025-04-21 17:00:00+00:00,190.1699981689453,190.98989868164062,190.14500427246094,190.76499938964844,350064,191.7728886999192
2025-04-21 17:05:00+00:00,190.39999389648438,190.50999450683594,190.13999938964844,190.1699981689453,324178,191.7498710233777
2025-04-21 17:10:00+00:00,190.25999450683594,190.39999389648438,190.2100067138672,190.3800048828125,362860,191.72390733150854
2025-04-21 17:15:00+00:00,190.4600067138672,190.5496063232422,190.1699981689453,190.26499938964844,245027,191.70811584386212
2025-04-21 17:20:00+00:00,190.625,190.8800048828125,190.44000244140625,190.4600067138672,274749,191.6941990623049
2025-04-21 17:25:00+00:00,190.61399841308594,190.7899932861328,190.47000122070312,190.61000061035156,221483,191.6829956837185
2025-04-21 17:30:00+00:00,190.6999969482422,190.92239379882812,190.5500030517578,190.58999633789062,244515,191.67203385708268
2025-04-21 17:35:00+00:00,190.64999389648438,191.0,190.61000061035156,190.71499633789062,292671,191.6596324110666
2025-04-21 17:40:00+00:00,190.58999633789062,190.8000030517578,190.33999633789062,190.6750030517578,299793,191.6448620681844
2025-04-21 17:45:00+00:00,190.3300018310547,190.6999969482422,190.30999755859375,190.5800018310547,232268,191.63233336136113
2025-04-21 17:50:00+00:00,190.50999450683594,190.63999938964844,190.2899932861328,190.3300018310547,211234,191.62147855746872
2025-04-21 17:55:00+00:00,190.50999450683594,190.5800018310547,190.3800048828125,190.50990295410156,271127,191.60796163189264
2025-04-21 18:00:00+00:00,190.33999633789062,190.5749969482422,190.32249450683594,190.50999450683594,214528,191.5967674017038
2025-04-21 18:05:00+00:00,190.38999938964844,190.5,190.24000549316406,190.33999633789062,210314,191.58566881193497
2025-04-21 18:10:00+00:00,190.5500030517578,190.59500122070312,190.25999450683594,190.38999938964844,198331,191.57616562466967
2025-04-21 18:15:00+00:00,190.77999877929688,190.92999267578125,190.52000427246094,190.5399932861328,252595,191.56724081658015
2025-04-21 18:20:00+00:00,190.7100067138672,190.8350067138672,190.6199951171875,190.77200317382812,262056,191.55794348065714
2025-04-21 18:25:00+00:00,190.82000732421875,190.8372039794922,190.58999633789062,190.6999969482422,158838,191.552588414392
2025-04-21 18:30:00+00:00,190.97000122070312,191.13999938964844,190.7899932861328,190.81500244140625,296420,191.54543776823297
2025-04-21 18:35:00+00:00,190.90499877929688,191.08999633789062,190.85000610351562,190.97999572753906,213769,191.54022839109433
2025-04-21 18:40:00+00:00,190.58999633789062,190.9499969482422,190.52000427246094,190.89999389648438,298651,191.52994991011906
2025-04-21 18:45:00+00:00,190.63999938964844,190.6649932861328,190.34890747070312,190.61000061035156,332994,191.5169840579655
2025-04-21 18:50:00+00:00,190.2899932861328,190.64999389648438,190.27000427246094,190.6300048828125,209662,191.50777109323266
2025-04-21 18:55:00+00:00,190.27000427246094,190.3596954345703,190.1999969482422,190.27239990234375,215359,191.49739704365481
2025-04-21 19:00:00+00:00,190.73680114746094,190.789794921875,190.24000549316406,190.25999450683594,278481,191.48760477752356
2025-04-21 19:05:00+00:00,190.5800018310547,190.9199981689453,190.52000427246094,190.75,241255,191.48007197039436
2025-04-21 19:10:00+00:00,190.81500244140625,190.91000366210938,190.56199645996094,190.5749969482422,281134,191.47241715804455
2025-04-21 19:15:00+00:00,190.93499755859375,190.9499969482422,190.60499572753906,190.80999755859375,321923,191.46466620729825
2025-04-21 19:20:00+00:00,191.29200744628906,191.3800048828125,190.9199981689453,190.94000244140625,458845,191.46014669777983
2025-04-21 19:25:00+00:00,191.10499572753906,191.3300018310547,190.9600067138672,191.30999755859375,321798,191.45629767873092
2025-04-21 19:30:00+00:00,191.3699951171875,191.3800048828125,191.0500030517578,191.08999633789062,369403,191.45378078862993
2025-04-21 19:35:00+00:00,191.7100067138672,192.0800018310547,191.35499572753906,191.35499572753906,529934,191.45866162915974
2025-04-21 19:40:00+00:00,191.89500427246094,192.08290100097656,191.6699981689453,191.71499633789062,659948,191.4683026575221
2025-04-21 19:45:00+00:00,191.99000549316406,192.05999755859375,191.61000061035156,191.91000366210938,426251,191.47435835789304
2025-04-21 19:50:00+00:00,192.63780212402344,192.6999969482422,191.74000549316406,191.9199981689453,959440,191.50227969399307
2025-04-21 19:55:00+00:00,193.08999633789062,193.4199981689453,192.64999389648438,192.64999389648438,2393023,191.61543942466565
2025-04-22 13:30:00+00:00,196.85499572753906,197.4499969482422,196.0,196.07000732421875,2570397,196.7683308919271
2025-04-22 13:35:00+00:00,196.72000122070312,196.99000549316406,196.10499572753906,196.875,610884,196.73696750986642
2025-04-22 13:40:00+00:00,197.25,197.5074005126953,196.6199951171875,196.72500610351562,595539,196.79827941904307
2025-04-22 13:45:00+00:00,197.55999755859375,197.82000732421875,197.26499938964844,197.27000427246094,582485,196.89850089558888
2025-04-22 13:50:00+00:00,197.4499969482422,197.57000732421875,197.13099670410156,197.5500030517578,492393,196.94773981973515
2025-04-22 13:55:00+00:00,197.82000732421875,197.8699951171875,197.22999572753906,197.4600067138672,459424,197.00762182972244
2025-04-22 14:00:00+00:00,198.47500610351562,198.5500030517578,197.66000366210938,197.8300018310547,621335,197.13547331465114
2025-04-22 14:05:00+00:00,198.66000366210938,198.8000030517578,198.22999572753906,198.47999572753906,554279,197.25748125121098
2025-04-22 14:10:00+00:00,198.1741943359375,198.94000244140625,198.0800018310547,198.66079711914062,656815,197.36235252671216
2025-04-22 14:15:00+00:00,197.92999267578125,198.19000244140625,197.75,198.1750030517578,445375,197.39723123487033
2025-04-22 14:20:00+00:00,198.0749969482422,198.27000427246094,197.88999938964844,197.95970153808594,397592,197.43113848035858
2025-04-22 14:25:00+00:00,198.11000061035156,198.14500427246094,197.6696014404297,198.10000610351562,357049,197.4544065092199
2025-04-22 14:30:00+00:00,198.25,198.25,197.6699981689453,198.1199951171875,333972,197.47758564162856
2025-04-22 14:35:00+00:00,198.71499633789062,198.72999572753906,198.2100067138672,198.25,370855,197.52160761587496
2025-04-22 14:40:00+00:00,198.4949951171875,198.80999755859375,198.4149932861328,198.71499633789062,387154,197.56476123098912
2025-04-22 14:45:00+00:00,198.89019775390625,199.0998992919922,198.32000732421875,198.4949951171875,626379,197.63979239019395
2025-04-22 14:50:00+00:00,199.07000732421875,199.13999938964844,198.57330322265625,198.89500427246094,527509,197.70395253713752
2025-04-22 14:55:00+00:00,199.3000946044922,199.38999938964844,199.0500030517578,199.06500244140625,508355,197.7746209148269
2025-04-22 15:00:00+00:00,199.1699981689453,199.33999633789062,198.94000244140625,199.30999755859375,400103,197.82248123525684
2025-04-22 15:05:00+00:00,199.3699951171875,199.47000122070312,199.16000366210938,199.1699981689453,351703,197.86732421307707
2025-04-22 15:10:00+00:00,199.39500427246094,199.4600067138672,199.15069580078125,199.37159729003906,380629,197.91300853989634
2025-04-22 15:15:00+00:00,198.9949951171875,199.49000549316406,198.8699951171875,199.39999389648438,493982,197.95980186869176
2025-04-22 15:20:00+00:00,199.49609375,199.52999877929688,198.77000427246094,199.00999450683594,445154,198.0039328537393
2025-04-22 15:25:00+00:00,198.8300018310547,199.5500030517578,198.80999755859375,199.52000427246094,374799,198.03324899560764
2025-04-22 15:30:00+00:00,198.82000732421875,198.85130310058594,198.58999633789062,198.8300018310547,344595,198.05112587123676
2025-04-22 15:35:00+00:00,198.35000610351562,198.8300018310547,198.2899932861328,198.82000732421875,346017,198.0617939760395
2025-04-22 15:40:00+00:00,198.0399932861328,198.4199981689453,197.86000061035156,198.36000061035156,385253,198.06297634874824
2025-04-22 15:45:00+00:00,198.02999877929688,198.1999969482422,197.9600067138672,198.0399932861328,291928,198.0629833532875
2025-04-22 15:50:00+00:00,198.22000122070312,198.5449981689453,197.99000549316406,198.02000427246094,318436,198.06692836571773
2025-04-22 15:55:00+00:00,199.3300018310547,199.3800048828125,198.0800018310547,198.22000122070312,605978,198.09995387692146
2025-04-22 16:00:00+00:00,199.30999755859375,200.0,199.2100067138672,199.33999633789062,995382,198.1831429694198
2025-04-22 16:05:00+00:00,199.63499450683594,199.67080688476562,199.02000427246094,199.3199005126953,528605,198.2214719021135
2025-04-22 16:10:00+00:00,200.04989624023438,200.22000122070312,199.47000122070312,199.61500549316406,850573,198.30049164931788
2025-04-22 16:15:00+00:00,199.9199981689453,200.22000122070312,199.75,200.02999877929688,569473,198.35091354001455
2025-04-22 16:20:00+00:00,200.77999877929688,200.82000732421875,199.89999389648438,199.92999267578125,774562,198.43603774641775
2025-04-22 16:25:00+00:00,201.3800048828125,201.5500030517578,200.69000244140625,200.7949981689453,975740,198.56771452521073
2025-04-22 16:30:00+00:00,201.11000061035156,201.52999877929688,200.85000610351562,201.4001007080078,883589,198.67481411295103
2025-04-22 16:35:00+00:00,200.6096954345703,201.1999053955078,200.57000732421875,201.1300048828125,376369,198.71140298930183
2025-04-22 16:40:00+00:00,200.9149932861328,200.97000122070312,200.42999267578125,200.60000610351562,461601,198.754141017533
2025-04-22 16:45:00+00:00,200.8170928955078,201.08999633789062,200.64999389648438,200.91000366210938,366254,198.78811678664687
2025-04-22 16:50:00+00:00,200.7100067138672,200.85679626464844,200.27040100097656,200.80999755859375,518363,198.82898840148007
2025-04-22 16:55:00+00:00,200.59010314941406,200.8596954345703,200.5399932861328,200.6999969482422,219761,198.8462469725028
2025-04-22 17:00:00+00:00,200.75,200.89999389648438,200.5399932861328,200.59449768066406,329479,198.87245032207053
2025-04-22 17:05:00+00:00,200.55999755859375,201.00999450683594,200.35000610351562,200.77000427246094,527975,198.91099075719706
2025-04-22 17:10:00+00:00,199.67999267578125,200.5800018310547,199.5200958251953,200.5500030517578,777955,198.9426077557434
2025-04-22 17:15:00+00:00,199.60000610351562,199.72999572753906,198.72000122070312,199.72000122070312,619532,198.95246240556335
2025-04-22 17:20:00+00:00,198.87010192871094,199.7534942626953,198.72999572753906,199.57000732421875,379888,198.95487989380317
2025-04-22 17:25:00+00:00,198.5399932861328,200.18589782714844,198.32029724121094,198.91000366210938,749499,198.95657604966567
2025-04-22 17:30:00+00:00,198.8000030517578,199.13999938964844,198.17039489746094,198.51620483398438,639224,198.95066688148827
2025-04-22 17:35:00+00:00,198.8699951171875,199.25999450683594,198.72999572753906,198.75999450683594,392262,198.95070447385916
2025-04-22 17:40:00+00:00,198.8300018310547,198.97999572753906,198.55999755859375,198.84500122070312,298738,198.94899421448224
2025-04-22 17:45:00+00:00,198.16000366210938,198.875,198.11000061035156,198.8300018310547,290180,198.9431896047982
2025-04-22 17:50:00+00:00,198.5449981689453,198.64999389648438,198.11160278320312,198.13499450683594,256935,198.93863185421927
2025-04-22 17:55:00+00:00,198.25120544433594,198.66000366210938,198.24000549316406,198.57000732421875,256545,198.93370177899132
2025-04-22 18:00:00+00:00,198.89999389648438,198.9499969482422,198.10240173339844,198.25,285449,198.93093244077014
2025-04-22 18:05:00+00:00,199.0449981689453,199.24000549316406,198.83999633789062,198.92999267578125,292858,198.93203349087918
2025-04-22 18:10:00+00:00,199.3249969482422,199.3699951171875,198.92599487304688,199.02000427246094,224759,198.9341158545766
2025-04-22 18:15:00+00:00,199.22999572753906,199.4199981689453,198.97999572753906,199.30999755859375,375429,198.93756217988442
2025-04-22 18:20:00+00:00,199.77999877929688,199.9499969482422,199.1999969482422,199.2449951171875,274651,198.9439536364696
2025-04-22 18:25:00+00:00,199.8917999267578,200.00999450683594,199.72999572753906,199.75999450683594,278348,198.9524415788869
2025-04-22 18:30:00+00:00,199.89999389648438,200.0,199.8000030517578,199.8800048828125,261137,198.96045785600845
2025-04-22 18:35:00+00:00,199.90089416503906,200.07000732421875,199.8699951171875,199.89500427246094,286839,198.96954066886093
2025-04-22 18:40:00+00:00,200.00999450683594,200.13999938964844,199.8000030517578,199.9199981689453,308096,198.97946823232226
2025-04-22 18:45:00+00:00,200.10000610351562,200.27999877929688,200.02999877929688,200.02999877929688,2852440,199.07566104139767
2025-04-22 18:50:00+00:00,200.29800415039062,200.5,200.1199951171875,200.1199951171875,317350,199.08693517070049
2025-04-22 18:55:00+00:00,200.14999389648438,200.39700317382812,200.12010192871094,200.2801055908203,828099,199.11345071694424
2025-04-22 19:00:00+00:00,200.2863006591797,200.4199981689453,200.08999633789062,200.13999938964844,327629,199.12399679550845
2025-04-22 19:05:00+00:00,199.8800048828125,200.39999389648438,199.8800048828125,200.3000030517578,342849,199.13281538389987
2025-04-22 19:10:00+00:00,199.57000732421875,199.9499969482422,199.47999572753906,199.89999389648438,271739,199.13680049805643
2025-04-22 19:15:00+00:00,199.14999389648438,199.64999389648438,199.0050048828125,199.58999633789062,344392,199.13803320056147
2025-04-22 19:20:00+00:00,198.9149932861328,199.23500061035156,198.75999450683594,199.1649932861328,324767,199.13656110948182
2025-04-22 19:25:00+00:00,198.6201934814453,199.07000732421875,198.55999755859375,198.92999267578125,517537,199.1312397578646
2025-04-22 19:30:00+00:00,198.31500244140625,198.6300048828125,198.27999877929688,198.625,479663,199.12213125608812
2025-04-22 19:35:00+00:00,198.05999755859375,198.6300048828125,198.0,198.3199005126953,461058,199.1114558211722
2025-04-22 19:40:00+00:00,198.89100646972656,199.11500549316406,198.02999877929688,198.0500030517578,508267,199.10582106905383
2025-04-22 19:45:00+00:00,199.45010375976562,199.5500030517578,198.83999633789062,198.86000061035156,487422,199.10796943207745
2025-04-22 19:50:00+00:00,199.3800048828125,199.5800018310547,198.69009399414062,199.4499969482422,833025,199.11021369611302
2025-04-22 19:55:00+00:00,199.66000366210938,199.88999938964844,199.27000427246094,199.38999938964844,2773733,199.142139467512
2025-04-23 13:30:00+00:00,205.635498046875,206.8699951171875,205.44000244140625,206.0,4044032,205.9818318684896
2025-04-23 13:35:00+00:00,205.3300018310547,207.38999938964844,204.63009643554688,205.66000366210938,2321813,205.90944542182675
2025-04-23 13:40:00+00:00,206.6999969482422,207.50999450683594,205.11000061035156,205.3300018310547,2152815,206.04352521375677
2025-04-23 13:45:00+00:00,207.17999267578125,207.2899932861328,206.19000244140625,206.67999267578125,973546,206.12999965664332
2025-04-23 13:50:00+00:00,206.39999389648438,207.6199951171875,206.02999877929688,207.21499633789062,1136310,206.1891569243656
2025-04-23 13:55:00+00:00,207.3800048828125,207.3800048828125,205.86000061035156,206.39999389648438,841584,206.2393565590433
2025-04-23 14:00:00+00:00,206.48500061035156,208.0,205.92999267578125,207.32339477539062,1096075,206.28869418020324
2025-04-23 14:05:00+00:00,206.10499572753906,206.5294952392578,205.7100067138672,206.48500061035156,470821,206.2824153026319
2025-04-23 14:10:00+00:00,206.39999389648438,207.0,206.0399932861328,206.10499572753906,569566,206.29068595118315
2025-04-23 14:15:00+00:00,206.2949981689453,206.39999389648438,205.6300048828125,206.3699951171875,491887,206.2843237348493
2025-04-23 14:20:00+00:00,206.75970458984375,207.0,205.7200927734375,206.2696990966797,604304,206.29291154954922
2025-04-23 14:25:00+00:00,206.80499267578125,207.10000610351562,206.57009887695312,206.77499389648438,452217,206.30878978377885
2025-04-23 14:30:00+00:00,207.46749877929688,207.57000732421875,206.66000366210938,206.80999755859375,649160,206.34673162791154
2025-04-23 14:35:00+00:00,207.68499755859375,207.9499969482422,207.44000244140625,207.47999572753906,555245,206.3923793308812
2025-04-23 14:40:00+00:00,207.72000122070312,207.77999877929688,207.27499389648438,207.6699981689453,455621,206.42487529866224
2025-04-23 14:45:00+00:00,207.3251953125,207.75999450683594,207.31869506835938,207.73500061035156,381601,206.44802190068077
2025-04-23 14:50:00+00:00,207.1199951171875,207.4600067138672,206.97999572753906,207.35000610351562,417625,206.46553480477218
2025-04-23 14:55:00+00:00,206.89999389648438,207.3000030517578,206.6875,207.12440490722656,413689,206.47693871140464
2025-04-23 15:00:00+00:00,207.3000030517578,207.57000732421875,206.22999572753906,206.92999267578125,854072,206.50210570817367
2025-04-23 15:05:00+00:00,207.08999633789062,207.3699951171875,207.02999877929688,207.3000030517578,412157,206.51623063173315
2025-04-23 15:10:00+00:00,206.8249053955078,207.0800018310547,206.47000122070312,207.0800018310547,453553,206.52255597812237
2025-04-23 15:15:00+00:00,206.36000061035156,206.84500122070312,206.2729949951172,206.8209991455078,807668,206.5213815159044
2025-04-23 15:20:00+00:00,205.56900024414062,206.60000610351562,204.5500030517578,206.3699951171875,931288,206.48027629715534
2025-04-23 15:25:00+00:00,204.6300048828125,205.6793975830078,204.05999755859375,205.52000427246094,1120020,206.39652369949377
2025-04-23 15:30:00+00:00,204.77000427246094,204.88999938964844,204.1699981689453,204.625,640730,206.3472846883293
2025-04-23 15:35:00+00:00,204.9250030517578,204.9550018310547,204.25999450683594,204.77000427246094,464229,206.3152949954231
2025-04-23 15:40:00+00:00,204.83999633789062,205.41000366210938,204.77999877929688,204.91000366210938,513655,206.2876184762311
2025-04-23 15:45:00+00:00,204.1199951171875,205.16000366210938,204.05999755859375,204.87489318847656,1424153,206.1854018512373
2025-04-23 15:50:00+00:00,204.0583953857422,204.4199981689453,203.6501007080078,204.11000061035156,399777,206.1525198452078
2025-04-23 15:55:00+00:00,204.27000427246094,204.61000061035156,204.1300048828125,204.1300048828125,325293,206.1301238515497
2025-04-23 16:00:00+00:00,204.14999389648438,204.36000061035156,203.5800018310547,204.27000427246094,331483,206.1040564492406
2025-04-23 16:05:00+00:00,203.70399475097656,204.27999877929688,203.61000061035156,204.11000061035156,317411,206.07775303922486
2025-04-23 16:10:00+00:00,203.82000732421875,204.16000366210938,203.6199951171875,203.72999572753906,288523,206.05439515679132
2025-04-23 16:15:00+00:00,203.02999877929688,203.92999267578125,203.00999450683594,203.82000732421875,264359,206.02821388951173
2025-04-23 16:20:00+00:00,203.10000610351562,203.17999267578125,202.7989959716797,203.05999755859375,382216,205.98717565321544
2025-04-23 16:25:00+00:00,204.11000061035156,204.1699981689453,202.86000061035156,203.08999633789062,437646,205.95213082160146
2025-04-23 16:30:00+00:00,203.91000366210938,204.35000610351562,203.73500061035156,204.13999938964844,329402,205.92972624621265
2025-04-23 16:35:00+00:00,204.3300018310547,204.44000244140625,203.91810607910156,203.9250030517578,302761,205.91199178026602
2025-04-23 16:40:00+00:00,204.1300048828125,204.42999267578125,203.9199981689453,204.32000732421875,246297,205.89725167753846
2025-04-23 16:45:00+00:00,203.63499450683594,204.36000061035156,203.55999755859375,204.13409423828125,195103,205.88370894877286
2025-04-23 16:50:00+00:00,204.1300048828125,204.19000244140625,203.51840209960938,203.61000061035156,177047,205.8721379891382
2025-04-23 16:55:00+00:00,204.75999450683594,204.9550018310547,204.0500030517578,204.11920166015625,303523,205.85912761523429
2025-04-23 17:00:00+00:00,204.50999450683594,204.86000061035156,203.8300018310547,204.75,347824,205.84237673182196
2025-04-23 17:05:00+00:00,204.9199981689453,205.07000732421875,204.38999938964844,204.4600067138672,299371,205.8321127242598
2025-04-23 17:10:00+00:00,204.94810485839844,204.9998016357422,204.6199951171875,204.9199981689453,224013,205.82501802111747
2025-04-23 17:15:00+00:00,205.10589599609375,205.17999267578125,204.7987060546875,204.9199981689453,216549,205.81945869586164
2025-04-23 17:20:00+00:00,205.1699981689453,205.1999969482422,204.935302734375,205.09339904785156,239339,205.81396680675775
2025-04-23 17:25:00+00:00,204.9499969482422,205.44000244140625,204.92999267578125,205.16000366210938,269129,205.80793267684976
2025-04-23 17:30:00+00:00,204.83999633789062,205.3699951171875,204.8300018310547,205.0,243553,205.80184499946225
2025-04-23 17:35:00+00:00,204.39999389648438,204.97000122070312,204.22000122070312,204.86000061035156,275046,205.79093543721038
2025-04-23 17:40:00+00:00,204.64500427246094,204.74000549316406,204.22000122070312,204.3800048828125,223942,205.7822248701744
2025-04-23 17:45:00+00:00,204.64999389648438,204.77999877929688,204.40199279785156,204.6750030517578,162513,205.7763578410176
2025-04-23 17:50:00+00:00,205.27000427246094,205.38499450683594,204.5,204.5800018310547,251777,205.77077857262154
2025-04-23 17:55:00+00:00,205.41000366210938,205.64999389648438,205.27999877929688,205.35870361328125,268749,205.76813678983464
2025-04-23 18:00:00+00:00,205.02999877929688,205.5,204.66009521484375,205.38499450683594,271935,205.76237177630318
2025-04-23 18:05:00+00:00,204.89999389648438,205.24000549316406,204.67999267578125,205.0399932861328,260102,205.75598744989566
2025-04-23 18:10:00+00:00,205.02999877929688,205.30499267578125,204.82000732421875,204.8699951171875,332974,205.74905657542715
2025-04-23 18:15:00+00:00,204.81100463867188,205.38999938964844,204.74000549316406,205.0500030517578,242127,205.74359495148244
2025-04-23 18:20:00+00:00,204.67999267578125,205.28160095214844,204.5399932861328,204.80999755859375,228752,205.73752921368774
2025-04-23 18:25:00+00:00,204.48240661621094,204.67999267578125,204.25,204.67999267578125,294773,205.72673823048473
2025-04-23 18:30:00+00:00,204.67999267578125,204.99000549316406,204.42999267578125,204.47000122070312,225487,205.72009084133475
2025-04-23 18:35:00+00:00,204.72999572753906,204.9031982421875,204.5749969482422,204.67999267578125,202702,205.7143968943249
2025-04-23 18:40:00+00:00,204.30999755859375,204.79400634765625,204.30999755859375,204.7449951171875,173048,205.70828651798718
2025-04-23 18:45:00+00:00,204.6699981689453,204.72999572753906,204.24000549316406,204.32000732421875,219852,205.70107712071297
2025-04-23 18:50:00+00:00,204.47999572753906,204.72999572753906,204.36000061035156,204.6699981689453,180384,205.69511022621657
2025-04-23 18:55:00+00:00,204.74000549316406,205.10000610351562,204.41000366210938,204.4788055419922,409447,205.6843651253156
2025-04-23 19:00:00+00:00,204.4600067138672,205.1699981689453,204.42999267578125,204.72000122070312,374498,205.67409705044372
2025-04-23 19:05:00+00:00,204.75999450683594,205.05999755859375,204.4611053466797,204.4611053466797,346730,205.6654726062384
2025-04-23 19:10:00+00:00,204.4499969482422,204.9199981689453,204.3000030517578,204.7899932861328,323831,205.65578349946105
2025-04-23 19:15:00+00:00,204.4149932861328,204.6300048828125,204.2707061767578,204.44000244140625,361774,205.6440157010097
2025-04-23 19:20:00+00:00,203.85000610351562,204.4499969482422,203.7899932861328,204.39999389648438,404734,205.62674554851486
2025-04-23 19:25:00+00:00,204.00999450683594,204.22000122070312,203.6566925048828,203.81500244140625,364667,205.61085144765877
2025-04-23 19:30:00+00:00,204.12100219726562,204.49000549316406,203.9199981689453,204.03089904785156,439020,205.59455566146062
2025-04-23 19:35:00+00:00,203.94000244140625,204.17999267578125,203.61000061035156,204.10000610351562,390733,205.5776869296807
2025-04-23 19:40:00+00:00,204.22999572753906,204.5,203.8800048828125,203.9499969482422,414748,205.56323228295105
2025-04-23 19:45:00+00:00,204.61000061035156,204.65499877929688,203.99000549316406,204.22500610351562,453780,205.5502075847376
2025-04-23 19:50:00+00:00,205.44000244140625,205.5800018310547,204.64999389648438,204.64999389648438,938738,205.5426917136161
2025-04-23 19:55:00+00:00,204.36000061035156,205.75,204.19000244140625,205.4600067138672,2787050,205.4931016884213
2025-04-24 13:30:00+00:00,204.4499969482422,205.49000549316406,204.27000427246094,204.88499450683594,1977048,204.7366689046224
