symbol,time_ist,spot,pcr,pcr_score,doi_net,oi_bias_score,atm_ce_iv,atm_pe_iv,iv_skew,fut_near_price,fut_next_price,fut_near_oi,fut_near_chg_oi,basis,basis_pct_ann,roll_spread,fut_regime,fut_regime_score,dte,fut_price_change,sentiment_score,sentiment_label,error,strike,ce_oi,pe_oi,ce_chg_oi,pe_chg_oi,ce_iv,pe_iv,ce_ltp,pe_ltp
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,515.0,0.0,5.0,0.0,5.0,0.0,24.01,0.0,0.5
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,520.0,15.0,145.0,3.0,-13.0,0.0,24.13,52.0,0.75
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,530.0,16.0,324.0,0.0,-26.0,22.5,22.82,47.05,1.2
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,540.0,33.0,399.0,12.0,-58.0,0.0,22.42,35.35,2.2
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,545.0,10.0,51.0,9.0,12.0,0.0,21.62,30.6,2.7
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,550.0,290.0,1101.0,-15.0,-193.0,14.58,20.9,27.2,3.35
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,555.0,51.0,295.0,-1.0,-16.0,16.09,20.92,23.5,4.5
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,560.0,178.0,1112.0,-50.0,-39.0,16.43,20.82,19.8,5.85
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,565.0,96.0,194.0,7.0,2.0,17.27,20.67,16.75,7.45
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,570.0,562.0,830.0,-118.0,-9.0,17.87,21.47,14.0,9.9
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,575.0,370.0,235.0,19.0,-15.0,18.22,21.54,11.5,12.25
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,580.0,1469.0,1022.0,-181.0,-30.0,18.55,21.51,9.35,14.85
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,585.0,384.0,198.0,18.0,-3.0,18.38,22.86,7.25,18.55
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,590.0,1331.0,497.0,-110.0,-1.0,19.61,22.83,6.25,21.7
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,595.0,195.0,84.0,11.0,0.0,19.64,27.69,4.85,27.75
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,600.0,3903.0,1064.0,285.0,-26.0,20.09,25.37,3.9,30.05
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,605.0,431.0,29.0,4.0,0.0,20.22,0.0,3.0,37.3
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,610.0,660.0,216.0,-77.0,-4.0,20.68,20.86,2.4,36.0
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,615.0,167.0,6.0,-13.0,0.0,20.57,0.0,1.75,42.7
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,620.0,989.0,104.0,-77.0,-1.0,21.25,29.05,1.45,47.5
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,625.0,142.0,7.0,8.0,0.0,21.43,0.0,1.1,57.55
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,630.0,720.0,45.0,71.0,5.0,22.26,23.24,0.95,54.55
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,635.0,106.0,6.0,2.0,0.0,22.92,0.0,0.8,67.15
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,640.0,291.0,67.0,-18.0,0.0,23.38,0.0,0.65,46.0
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,650.0,986.0,163.0,-73.0,0.0,24.45,0.0,0.45,69.0
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,660.0,103.0,5.0,-13.0,0.0,26.46,0.0,0.4,73.9
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,670.0,108.0,116.0,-6.0,0.0,27.62,0.0,0.3,99.0
LICHSGFIN,2025-11-01 22:50:27,572.3,0.6164403669724771,-0.7437853984958602,-125.0,-0.7615941559557649,17.87,21.47,3.599999999999998,,,,,,,,,0.0,,,-0.31376352045220457,Bearish,,680.0,11.0,1.0,0.0,0.0,0.0,0.0,0.3,85.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,4400.0,1.0,11.0,0.0,0.0,0.0,0.0,1210.0,1.4
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,4600.0,0.0,7.0,0.0,-3.0,,36.77,,2.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,4700.0,2.0,0.0,0.0,0.0,0.0,,939.0,
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,4800.0,16.0,0.0,0.0,0.0,0.0,,850.0,
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,4900.0,4.0,186.0,0.0,-9.0,0.0,31.0,735.0,4.65
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5000.0,8.0,225.0,0.0,116.0,0.0,29.34,634.45,6.6
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5050.0,0.0,27.0,0.0,0.0,,0.0,,10.85
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5100.0,4.0,184.0,0.0,58.0,0.0,27.88,568.0,9.75
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5150.0,51.0,15.0,0.0,0.0,0.0,0.0,487.1,24.4
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5200.0,4.0,304.0,0.0,137.0,0.0,27.59,453.95,17.15
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5250.0,0.0,44.0,0.0,0.0,0.0,25.71,0.0,17.7
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5300.0,8.0,351.0,0.0,64.0,0.0,27.35,370.0,28.85
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5350.0,0.0,31.0,0.0,1.0,0.0,26.11,0.0,32.7
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5400.0,35.0,303.0,5.0,2.0,27.8,26.67,366.05,44.5
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5450.0,2.0,26.0,0.0,0.0,0.0,26.71,257.45,56.35
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5500.0,101.0,172.0,0.0,19.0,24.7,26.46,277.85,68.95
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5550.0,26.0,62.0,0.0,21.0,23.92,26.42,239.4,84.7
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5600.0,295.0,298.0,8.0,1.0,24.41,26.59,210.05,104.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5650.0,154.0,125.0,-20.0,12.0,24.48,26.54,181.15,124.5
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5700.0,1000.0,241.0,304.0,103.0,24.99,26.59,157.6,148.15
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5750.0,183.0,29.0,129.0,28.0,24.58,26.52,131.3,173.5
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5800.0,444.0,41.0,83.0,14.0,24.67,26.81,110.6,203.5
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5850.0,60.0,4.0,11.0,0.0,24.95,0.0,93.5,303.75
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5900.0,147.0,31.0,14.0,1.0,25.08,27.22,77.9,269.25
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,5950.0,33.0,0.0,12.0,0.0,25.05,0.0,63.65,0.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6000.0,628.0,31.0,-20.0,-1.0,25.13,26.96,52.0,339.7
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6050.0,80.0,0.0,-6.0,0.0,26.04,0.0,45.75,0.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6100.0,155.0,0.0,14.0,0.0,25.04,0.0,33.0,0.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6200.0,267.0,24.0,1.0,0.0,25.16,0.0,20.7,587.55
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6250.0,0.0,0.0,0.0,0.0,25.22,0.0,16.2,0.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6300.0,140.0,0.0,23.0,0.0,25.84,0.0,13.8,0.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6400.0,826.0,0.0,49.0,0.0,25.57,0.0,7.7,0.0
LTIM,2025-11-01 22:50:27,5680.0,0.5930680359435173,-0.7687767560030887,-43.0,-0.7615941559557649,24.99,26.59,1.6000000000000014,,,,,,,,,0.0,,,-0.35200116587081565,Bearish,,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3200.0,22.0,67.0,0.0,0.0,0.0,35.0,820.0,0.5
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3400.0,45.0,306.0,-3.0,24.0,0.0,29.17,648.65,1.0
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3500.0,15.0,682.0,0.0,-15.0,0.0,24.9,485.0,1.0
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3520.0,0.0,35.0,0.0,-12.0,0.0,24.66,0.0,1.2
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3540.0,3.0,107.0,0.0,-2.0,0.0,23.93,347.25,1.25
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3560.0,0.0,49.0,0.0,-12.0,0.0,23.07,0.0,1.25
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3580.0,0.0,55.0,0.0,-1.0,,23.64,,1.9
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3600.0,145.0,1125.0,0.0,-49.0,0.0,23.01,412.3,2.05
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3620.0,0.0,37.0,0.0,-1.0,,22.91,,2.55
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3640.0,0.0,271.0,0.0,8.0,0.0,21.97,0.0,2.55
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3660.0,57.0,388.0,0.0,-29.0,0.0,20.96,349.0,2.5
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3680.0,0.0,422.0,0.0,360.0,0.0,20.69,188.3,3.0
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3700.0,390.0,1644.0,-5.0,-89.0,17.8,20.36,354.9,3.55
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3720.0,7.0,540.0,0.0,-9.0,0.0,20.13,299.75,4.3
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3740.0,8.0,165.0,0.0,-69.0,0.0,19.66,256.2,4.9
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3760.0,25.0,182.0,0.0,-70.0,0.0,19.52,239.95,6.05
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3780.0,18.0,205.0,0.0,22.0,0.0,19.23,243.0,7.2
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3800.0,981.0,2174.0,-52.0,-420.0,17.48,19.06,260.15,8.75
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3820.0,24.0,164.0,-5.0,-48.0,17.47,18.76,242.05,10.35
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3840.0,55.0,221.0,-7.0,-39.0,16.28,18.68,222.1,12.7
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3860.0,116.0,282.0,1.0,-93.0,17.61,18.35,207.45,14.85
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3880.0,180.0,202.0,-10.0,-60.0,17.37,18.26,190.15,18.0
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3900.0,1096.0,2079.0,-104.0,-108.0,16.79,18.03,172.35,21.25
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3920.0,127.0,795.0,-4.0,47.0,16.6,17.92,156.05,25.4
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3940.0,329.0,633.0,-97.0,-26.0,16.91,17.76,142.0,30.0
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3960.0,401.0,574.0,-153.0,52.0,16.89,17.66,127.7,35.45
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,3980.0,443.0,592.0,-302.0,146.0,16.56,17.53,113.0,41.5
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,4000.0,3785.0,2595.0,-3508.0,-87.0,16.79,17.67,101.2,49.4
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,4020.0,923.0,512.0,-307.0,32.0,16.73,17.58,89.2,57.25
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,4040.0,1117.0,562.0,-408.0,162.0,16.77,17.52,78.45,66.0
LT,2025-11-01 22:50:27,4028.0,0.6553009761388287,-0.6971569644210672,6748.0,0.7615941559557649,16.73,17.58,0.8499999999999979,,,,,,,,,0.0,,,-0.03999015354808577,Neutral,,4060.0,1031.0,398.0,-182.0,85.0,16.9,17.55,69.0,76.0
